function:(p1*x)^0.35076971,average_MSE:0.05433583355654934
name,p1,MSE
job_03642,3.841780257507972,0.14182265548201514
job_03643,3.9437867905796073,0.04308118652503413
job_03644,4.088406888821841,0.03746816216225331
job_03645,3.422239297374949,0.02254359949160702
job_03646,4.303958134152181,0.0032044219509111626
job_03647,3.8306264123225864,0.0691235877562243
job_03648,4.642716693830131,0.1735614615483491
job_03649,8.639238661852,0.04957601639537971
job_03650,3.9761566364208765,0.06422461844599107
job_03651,3.6164609491970094,0.07805941983818493
job_03652,4.296951124837777,0.03518145489054856
job_03653,3.6918503578900923,0.030424333181650276
job_03654,3.1663401907713116,0.016818451783845067
job_03655,4.355786341075093,0.19407583155598787
job_03656,5.82369341683625,0.04553695532303365
job_03657,3.739193776272281,0.024470243533775728
job_03658,4.60956788358982,0.020110480575692345
job_03659,4.0661688267362,0.0327491404440138
job_03660,3.636948504049293,0.009707811580839842
job_03661,4.125151245493443,0.008526065867397337
job_03662,3.505659269387027,0.014501194221885094
job_03663,4.513082444375435,0.11428273043228998
job_03664,4.205211466638581,0.02433035765561031
job_03665,3.9364627580347324,0.010807489904251899
job_03666,5.02891631530424,0.0592605363083529
job_03667,4.033243378790318,0.022848707708362205
job_03668,5.092753957169784,0.17471843868658865
job_03670,4.915909082841612,0.20908171586201532
job_03671,3.234380675903058,0.031051761329766763
job_03672,4.4543801866063255,0.014527012481852425
job_03673,3.753346283246264,0.05253690191341749
job_03674,4.748793970349978,0.009072177798042464
job_03675,3.533762906208096,0.02597620546216708
job_03676,4.440421538775978,0.021605470728328996
job_03677,3.6536128664216987,0.014343142313383982
job_03678,4.739457919997402,0.06718764744486362
job_03679,4.075218067335553,0.00459991340854232
job_03680,5.018813677911445,0.016244368675260835
job_03681,3.4295682155878886,0.018282247189315114
job_03682,3.662358102254199,0.014538020664214906
job_03683,5.622305883681936,0.05036526009967014
job_03684,5.4195624041016135,0.06424200461020385
job_03685,3.165768414975845,0.025097318281058347
job_03686,3.711800207676853,0.01073613767490092
job_03687,3.279562345741261,0.0242048485483339
job_03688,4.123213177456178,0.0748252928143177
job_03689,3.753885917928431,0.011539500647070575
job_03690,3.575927265580988,0.026669594421864125
job_03691,3.0768954871627123,0.014963671877981241
job_03692,4.221859551854724,0.03670312296832458
job_03693,3.0047447360586235,0.01932839227888136
job_03694,8.405694456041202,0.056054591469929436
job_03695,6.400160914969602,0.03907579430926583
job_03696,5.070532797196151,0.11212908150118131
job_03697,4.540063386699988,0.03601168701654344
job_03698,4.676285087270518,0.028405694978209575
job_03699,3.2548322016052693,0.020443647193174888
job_03700,4.040556985667423,0.03443559170081876
job_03701,5.441890561949224,0.05104156566443555
job_03702,3.4852202929958276,0.009726865952025678
job_03703,4.116308167816601,0.03333924044858888
job_03704,5.446987313608081,0.0391623670086527
job_03706,3.0318399329973125,0.008279351098261212
job_03707,3.167372166320592,0.009142510815419428
job_03708,4.490012752278508,0.01276771416824458
job_03709,6.817661920089545,0.035843099178679394
job_03712,7.223117841597592,0.042652331177132415
job_03713,3.1895384503830466,0.01725610306457211
job_03714,5.295573449919418,0.138066797073731
job_03715,3.8444142291710923,0.005755374919803793
job_03716,3.642040683955857,0.02458225940150947
job_03717,3.8014815755550755,0.0709062875176523
job_03718,3.583206668656678,0.12935013435745987
job_03719,4.531187335230038,0.039707348019372986
job_03720,3.6476569982193263,0.024514897287462617
job_03721,3.827162880063177,0.02173879748182924
job_03722,6.187730002030712,0.06052731302461368
job_03723,4.329542676398865,0.0313151380319419
job_03724,5.542255766722712,0.04276219233010742
job_03725,4.281155268834458,0.011601775652140062
job_03727,3.359197110541235,0.013455479888067235
job_03729,3.920372491615897,0.029460732439259226
job_03730,5.313242375227194,0.05440165497050171
job_03731,4.782285498171217,0.01783253946632103
job_03732,3.8869680895316936,0.026499236623436437
job_03733,3.6997720706721284,0.009391120117245888
job_03734,4.243579813092486,0.013504228770007941
job_03735,3.8791436746174917,0.006795715497595204
job_03736,3.924786571012254,0.012403404904014781
job_03737,3.68106905589305,0.01760279399358301
job_03738,4.996596850409885,0.030337472317581528
job_03739,5.202804090758357,0.08872541872990776
job_03740,4.299485403421128,0.05574632415434192
job_03741,5.990586753963384,0.08080792436843205
job_03742,3.3810255486302716,0.02343870936630391
job_03743,8.074425082852537,0.6516701969008838
job_03744,5.3394234826842215,0.47536550732802424
job_03745,5.3218831206717345,0.047466678273444474
job_03746,5.259294596906549,0.14499863321876205
job_03747,3.91970650696003,0.12218389952925239
job_03749,3.2802130681643162,0.022385369164397338
job_03750,3.9636166028405784,0.029655661916886514
job_03751,3.3688209224853916,0.008308113191068629
job_03752,4.219290468110417,0.022223287181643528
job_03753,3.062021530970502,0.020991444205288628
job_03755,3.4192439121818636,0.013187561277030234
job_03756,3.749708222732822,0.058433716998064954
job_03757,4.097891569758001,0.08480450258333418
job_03758,4.12475438590544,0.023838676057777074
job_03759,4.798123827996143,0.023207177527084052
job_03760,4.372849100537943,0.03144725608795767
job_03761,4.509902814905146,0.12051171166623643
job_03762,6.977503172370957,0.03302343208988091
job_03763,6.346365135824526,0.34710508592132977
job_03764,4.559615781315643,0.04733226539762981
job_03765,3.418969221229457,0.005112460737851916
job_03766,4.9777484024745595,0.02840781895175153
job_03767,4.805755506953556,0.015875661934806537
job_03768,4.191967242905417,0.03207378609325207
job_03769,3.9727524502052276,0.004391478498765941
job_03770,3.53826203760884,0.012391998792062382
job_03771,9.641675541828558,0.125745559831967
job_03772,4.353344660374295,0.012543083445347223
job_03774,4.172505786690447,0.019268425459995905
job_03775,3.3444094022136968,0.023092608049685978
job_03776,4.792227832551133,0.07063759329178965
job_03777,3.6225103812524764,0.010605895858010979
job_03778,4.792946763632775,0.1011891848458158
job_03779,4.301123507010817,0.02276874957562438
job_03780,3.2442147638279084,0.0161803406460361
job_03781,3.3824605947560347,0.009309806183201338
job_03782,3.4374284370088257,0.010950289404986614
job_03783,4.505463173594108,0.0376974044506675
job_03784,5.674026878793751,0.05641913124626876
job_03786,4.3400462431199145,0.03842123098710624
job_03787,6.051955269812036,0.10352831131076243
job_03788,4.225853763665018,0.050729299028598386
job_03789,4.867978566350153,0.04221429365572129
job_03790,6.183281627117876,0.09500969453321788
job_03792,5.645992273413632,0.16777696790046298
job_03793,3.468826742826001,0.01751349376874876
job_03794,4.628690986727121,0.5021974386811665
job_03795,4.83423465642628,0.01049782549267992
job_03796,3.635437583198357,0.010079027825299434
job_03797,3.8350013609200024,0.019213828728692643
job_03798,3.499698215252917,0.03717482955150214
job_03799,4.4165169414074,0.014753270180245295
job_03800,3.7879913182463567,0.032523755871184744
job_03801,3.550090238462081,0.03438049272693808
job_03802,3.470422563966336,0.018245899177814478
job_03803,6.138039597856815,0.188090726703038
job_03804,3.6386198647095527,0.022946793003389983
job_03805,4.3835041912080595,0.035061801293232164
job_03807,4.512963429863247,0.006292634696177563
job_03808,3.9013371876408653,0.015359633210967658
job_03809,4.650300179586041,0.2588550164046043
job_03810,3.341941139541216,0.02085551732594788
job_03811,4.367848508460873,0.024724276018098835
job_03812,3.4994328080246317,0.02341277027300888
job_03813,4.055709751020312,0.021095393480998276
job_03814,4.223392673541971,0.008710242241367112
job_03815,3.7266557278939847,0.024306277172126623
job_03816,6.535910429829063,0.06811866252175912
job_03817,4.077483406242654,0.01234795963123927
job_03818,3.571755379923325,0.024540544280336807
job_03819,2.7409660900564115,0.019886763785249343
job_03820,4.955965520992065,0.28765084920756334
job_03821,3.2683606329574646,0.010639435738064166
job_03822,4.789968852255265,0.030374683751990227
job_03823,5.001026471752689,0.24698830317687215
job_03824,3.7587526086869416,0.019094805004840145
job_03825,5.2296711719453715,0.042672320634239556
job_03826,2.870988556930473,0.009439918876796832
job_03827,5.041921186256254,0.06054403064152756
job_03828,3.813217464225429,0.010679820868866523
job_03829,3.1396835243227277,0.015267390686304155
job_03830,6.303907773310621,0.1028360263722395
job_03831,4.344074125330593,0.028822885400092105
job_03832,5.73792688630143,0.04884538975791894
job_03833,3.4405238998783743,0.027481742349240126
job_03834,4.222553395021689,0.025277413593760165
job_03835,4.58393601553189,0.037598549977473
job_03836,4.257337869126505,0.012529080068881693
job_03837,3.852674048714197,0.007566448958546513
job_03838,3.3192370286738697,0.014794239935401545
job_03839,5.413994123764347,0.034948570811729994
job_03840,3.6729963684483145,0.03167232140819763
job_03841,3.8618369705410367,0.019034884137043517
job_03843,3.8203715415383823,0.04663149984792396
job_03844,2.854736405783592,0.01839078306037382
job_03845,3.8924155996949814,0.01839645934714488
job_03846,4.629735803661513,0.029083468946715506
job_03847,2.8230423945858902,0.008417080558417602
job_03848,4.451389591034735,0.10695217202505702
job_03849,4.083455029287171,0.027892196954162705
job_03850,4.232451226401882,0.030995851590380895
job_03851,3.7330306136339666,0.025304684282305874
job_03852,4.076229018946282,0.0262678802848941
job_03853,3.4548979830388817,0.017578237362546573
job_03854,4.660244635888509,0.0184223613598594
job_03855,5.721183144688046,0.2586078170638108
job_03856,4.23335252753234,0.024148795068131407
job_03857,3.1112703444908743,0.01177618273425818
job_03858,5.043506148780441,0.044734882319825
job_03860,3.1859050419587756,0.020508587488745008
job_03861,5.535482275605642,0.14688377266602656
job_03863,3.8069903217078758,0.01924680749286279
job_03865,6.7017927336516765,0.09578248334008413
job_03866,4.501654820158316,0.03780406492714877
job_03867,2.9839670959736675,0.015175696942657886
job_03868,3.521237105008259,0.008700694457064749
job_03869,5.850983538838802,0.01722814064569425
job_03870,3.956608440082383,0.010917004775392201
job_03871,3.2004924500832312,0.02298021389886347
job_03872,4.222782305242004,0.003489803387631014
job_03873,2.850305908017981,0.017092856161050118
job_03874,4.319988964777322,0.040715522961190256
job_03875,3.552557865308023,0.025699758198806294
job_03876,3.0359868211088994,0.02126923877111606
job_03877,3.434922314724585,0.01688512130977127
job_03878,4.841765145692696,0.03248793453785433
job_03879,4.804409532371796,0.012532139938531937
job_03880,5.677406149021407,0.04689106437684736
job_03881,4.747048471705526,0.01512565109099372
job_03882,4.608687752990876,0.16669162652146
job_03883,3.085035036525524,0.010529731744313877
job_03884,6.002676336197757,0.04437752379458032
job_03885,3.2764955568976366,0.013338802591391988
job_03886,3.3774439529899754,0.009742762629318691
job_03887,5.083806328890761,0.06412085556162626
job_03888,5.062612167636772,0.08975723621006293
job_03889,4.741379566769396,0.026616641938256073
job_03890,3.2980196301593434,0.00757160068486424
job_03891,3.3382253556689694,0.01193108223815754
job_03892,6.522342933642785,0.3212012252578123
job_03893,3.6634790023654396,0.0035583000155946466
job_03894,4.203132100712211,0.009584960960466014
job_03895,4.650052815351455,0.05356852601516957
job_03896,7.396966235516574,0.30357045814777256
job_03897,3.8574045085622313,0.0321821846608663
job_03898,4.1253978756277085,0.027979818532804786
job_03899,3.3537480416290597,0.024067318394244978
job_03900,4.185545844155049,0.12195477172633887
job_03901,3.21368856869003,0.023765476337910606
job_03902,5.251291055304154,0.017208558136109116
job_03903,3.817012089196939,0.010749368877131302
job_03904,5.206807218085814,0.021599814511819828
job_03905,4.123794320141635,0.0065413760514266795
job_03906,4.066546131525882,0.07993846618909316
job_03907,4.12131417165859,0.10464398812267084
job_03908,4.684498177668808,0.03240284502766332
job_03909,3.3850073045822717,0.02477030893650864
job_03910,5.361640452317654,0.041660351232094585
job_03911,3.9147259766064098,0.05661101083132746
job_03912,3.6629158618814333,0.010805681095398926
job_03913,4.620206988687798,0.05162273383022537
job_03914,3.5826405866606312,0.01975402768934962
job_03915,4.518013533212414,0.023944964062349212
job_03916,3.603468975777196,0.02618860670140618
job_03917,4.042520110592964,0.03347656033136638
job_03918,3.6113606196952532,0.023830507816291903
job_03919,3.260531693764063,0.011566844888360782
job_03920,3.7199967420349367,0.011548834266974443
job_03922,4.857368255650679,0.038105058774488866
job_03923,5.250165476466553,0.017765016950866776
job_03924,3.629285194884432,0.02007960560332126
job_03925,4.453634053350856,0.020559632081240866
job_03926,3.2288533800575516,0.005944456880872396
job_03928,4.90014495588211,0.032235723682410865
job_03929,4.777535484852876,0.0406795744882714
job_03930,3.351902679225704,0.016332450756801186
job_03932,6.144264680153677,0.14158164597958017
job_03933,3.3359761923303264,0.020210316751052816
job_03934,5.136865187658779,0.06111098253097161
job_03935,3.882523578314872,0.030229706459486454
job_03936,5.04903394523404,0.05635513074549328
job_03937,4.404808480325444,0.01478052981531808
job_03938,4.167723221936266,0.028620427055846335
job_03939,5.77495112159803,0.07181735956199824
job_03940,5.499450253109993,0.2483617079840454
job_03941,3.332389685454718,0.008648286442655825
job_03942,3.6679226092729973,0.025300069731447987
job_03943,5.8401129061832115,0.09646856491490105
job_03944,4.59296013411986,0.12734493043731626
job_03945,5.3311039780979845,0.04968994772936793
job_03946,5.244598554724138,0.02135713850181811
job_03947,5.227791151810268,0.06869245322455911
job_03948,3.4387740784868783,0.020306243410060317
job_03949,3.881521476497944,0.011835650109210328
job_03950,3.363084123614597,0.016996114899544907
job_03951,3.8474240983198906,0.00464485680229611
job_03952,3.3654126522053542,0.022907143088007252
job_03953,7.085794136416632,0.02444456001270688
job_03954,3.549261983503468,0.012567213353370124
job_03955,3.3524778399509114,0.024761556834557406
job_03956,4.2999507314868275,0.03844450712122541
job_03957,3.5987704098452378,0.012204709470700304
job_03958,4.376397083901946,0.03346122170393477
job_03959,3.4132491346225486,0.029952606209544746
job_03960,4.856460007162012,0.11660940082980054
job_03961,3.4194727865621792,0.02259752162409385
job_03962,3.934524020251081,0.012908050797405458
job_03963,5.619522886471449,0.3359201927630223
job_03964,4.450362666596639,0.022808408583494665
job_03965,4.144135044945817,0.01368239904179638
job_03966,3.7351297658538645,0.019096702505404742
job_03967,4.5090970498636365,0.06319464540154408
job_03968,3.709641650158871,0.056264802139417494
job_03969,3.84006882046899,0.010605389137011778
job_03970,5.870869590612371,0.16805041546544525
job_03971,3.5318834891598465,0.007080764922570603
job_03972,3.4242341494996613,0.008450508602349286
job_03973,3.191019030335119,0.023633582187355156
job_03974,4.234234010400442,0.016487406406808167
job_03975,3.476116517155259,0.013147058759023998
job_03976,3.809774259001843,0.010933898723965368
job_03977,3.948635984939451,0.015328895814446084
job_03978,5.679218929246429,0.027685971963191842
job_03979,7.35198740154374,0.29578596386508005
job_03980,4.0586576818952285,0.02307568313408993
job_03981,3.090375681610361,0.016621118706006955
job_03982,3.1159155886346594,0.02345906418810398
job_03983,7.27767516907319,0.04633608253940879
job_03984,3.3857931016498055,0.00557375122503749
job_03986,3.9766628743466654,0.058126813599011715
job_03987,4.092670136194267,0.0596540865976317
job_03988,3.4581046493294894,0.021132501847982113
job_03989,3.598475209302499,0.01470065557750816
job_03990,3.55826083729383,0.015805528960962597
job_03991,3.441347556013057,0.02603262539266399
job_03992,3.8455216390788296,0.02488138725193683
job_03993,4.415819617634468,0.03239564438332182
job_03994,5.768780235618531,0.04226517594730736
job_03995,4.278384722833264,0.011495715995254514
job_03996,4.1522811372539135,0.03602642140494418
job_03997,4.249465136268709,0.03246055317273389
job_03998,4.331550825112748,0.021404176748585246
job_03999,6.845554858380254,0.03485864811618925
job_04000,4.045530643454167,0.08128173391720267
job_04001,5.426626207128562,0.0076325962110953055
job_04002,2.9421128907032714,0.020491929419935887
job_04003,5.236461580081092,0.029128703821194295
job_04004,4.130262339098978,0.018549313308804705
job_04005,4.212384166456095,0.024670555717823377
job_04006,3.24486285550439,0.01493614547573966
job_04007,4.358214868984546,0.01763330671155507
job_04008,5.166043569779035,0.043967521848862434
job_04009,4.387308156925402,0.03358989072533252
job_04010,4.155095865745276,0.030152533938751933
job_04011,3.9225921421761267,0.015613109489973662
job_04012,3.4775152562845255,0.019906381311589692
job_04013,7.368869120033806,0.9620754603938894
job_04015,4.116660969441663,0.03434271079887152
job_04016,3.4011902786990404,0.013624368171674
job_04018,4.3656482047891325,0.02929994069031448
job_04019,3.3349826796461253,0.0022724911511415756
job_04020,3.3279185513017953,0.02145487820159353
job_04021,3.8456754258597954,0.012701414179335305
job_04022,4.292744615200051,0.03296542838210183
job_04023,3.1728976386507037,0.014505884743937927
job_04024,4.094450563586618,0.015081542555141094
job_04025,3.849407427535552,0.0046800468973212505
job_04026,3.594079283890977,0.02314734608039606
job_04027,7.446061732466069,0.3514634573881623
job_04028,3.704742679497319,0.1017581921608176
job_04029,3.8653048702045076,0.016039706398452112
job_04030,4.920060566594699,0.017578376940591552
job_04031,5.435604319266805,0.03603523402623166
job_04032,6.2470495460484115,0.047850285427769854
job_04033,4.28155323481668,0.14033284810949856
job_04035,4.212761472166156,0.020407678948569805
job_04036,3.974431218906081,0.07192782076849567
job_04037,5.533934948592078,0.06845159322373351
job_04038,3.5261918286582974,0.024126630673818802
job_04039,3.3110512535255188,0.020864156248891583
job_04040,5.124842046452729,0.4729920625950299
job_04041,3.2935545084058124,0.007146848425072966
job_04042,7.5567764552707555,0.1619439268238224
job_04043,5.907787762458266,0.3134808228543425
job_04044,3.1839828371973495,0.012495037821952243
job_04045,3.863880866883761,0.06088101658909009
job_04047,4.380707940112157,0.018244596469924573
job_04048,4.462822060294958,0.032460620191187395
job_04050,3.2660703811766427,0.02137150946431391
job_04051,5.395737564438849,0.025387446968784075
job_04053,3.562685079322404,0.016159932773728344
job_04054,5.621496595777863,0.0422148627969153
job_04055,3.7158548887592087,0.014727974548353619
job_04056,3.514736075830826,0.02191201156732597
job_04057,4.7836459632062365,0.02670058913920656
job_04058,3.282565624480479,0.024346216934153855
job_04059,4.393192958930157,0.15461439803071086
job_04060,3.736947922406008,0.028931890192787097
job_04061,4.484268400153817,0.03488229887999878
job_04062,3.6204999145468495,0.014750634048185067
job_04063,3.1183677690701646,0.014646956345415072
job_04065,3.218376641406658,0.012125453757446343
job_04066,3.086480119498301,0.02150897267586817
job_04067,4.409322332658015,0.010992062685274329
job_04068,4.258895132289846,0.0685712084565769
job_04069,3.0020773260302716,0.021486315801570385
job_04070,7.4234149349164,1.4463957494629927
job_04071,3.749090123251854,0.022515427430113092
job_04072,3.3395120398561535,0.012373394792841906
job_04073,8.422560308569906,0.08390553089727314
job_04074,3.315998935364498,0.02048345709340118
job_04075,3.0058840623569028,0.018721652401863836
job_04077,4.154834205733822,0.007040196840773653
job_04078,5.073460084817951,0.013080698069668124
job_04079,3.99124829469216,0.030477231435390363
job_04080,4.7152013304728335,0.01875483676533269
job_04081,3.994433688560569,0.07760302177145996
job_04082,4.013967458981559,0.023321521872533314
job_04083,3.8801656491432723,0.014294599406042711
job_04084,4.336768669690483,0.024455034547024544
job_04085,4.381384323687045,0.014753097727835517
job_04086,3.154894197488426,0.016760970449382698
job_04087,4.807357685513438,0.11599907577580479
job_04088,4.585928420369081,0.021030534450291665
job_04089,3.4898507367536045,0.017002327284264266
job_04090,3.6262616447202305,0.010178236082350826
job_04091,3.756196192112591,0.027438765745156624
job_04092,3.775757128244639,0.05153522831574412
job_04093,4.5971912404297965,0.021844862457552836
job_04094,3.795837037243761,0.015221804843472526
job_04095,4.838510049779952,0.07685607402086982
job_04096,3.887313942555494,0.009569284599173045
job_04097,4.468135241393653,0.035322750201641794
job_04098,8.496079402439792,0.7868898962902531
job_04099,3.410622920313391,0.012319540415347958
job_04100,3.926171821978781,0.027575673297321107
job_04101,3.5723602244252137,0.04510363452508655
job_04102,8.282277002819777,0.5782954119552276
job_04103,5.152009677115731,0.1270421687069658
job_04104,4.273097506265785,0.015707561339232137
job_04107,4.804631732296345,0.06268389148925592
job_04108,4.800289498718449,0.087209006119816
job_04109,3.3249860622117686,0.013351040732112043
job_04110,3.9894548714824927,0.021785403436183775
job_04111,3.2769811253877266,0.022166993024229895
job_04112,5.396310799705052,0.12377823788183426
job_04113,6.590911946429924,0.09199866935255514
job_04114,3.802128279162831,0.02267751949338154
job_04115,4.730865033823241,0.01703685758095549
job_04116,4.224622604119389,0.04571623004924764
job_04117,9.272125590394104,0.19242109409247934
job_04118,3.952500091732361,0.007910062242254419
job_04119,4.405151266376794,0.0236450263096986
job_04120,4.903122045957064,0.038159461286433584
job_04121,4.179978206305872,0.017240998758447947
job_04122,4.321840056506421,0.019355853338267472
job_04123,4.158399665539721,0.017815063748773823
job_04124,4.69134255817784,0.04720006592938709
job_04125,3.128385041379148,0.017873532960582236
job_04126,4.657637977372802,0.009108801878692743
job_04127,5.289043420851119,0.046557210198691
job_04128,4.96663626915685,0.20007172680769758
job_04129,3.307905621754783,0.02754566869972657
job_04130,3.9212524000254008,0.004958174272161459
job_04131,5.662055423419455,0.12267576640661415
job_04132,5.014671600511002,0.037682924865943275
job_04134,3.7039302137456547,0.009015924972284244
job_04135,3.3642575368228895,0.008498272633652874
job_04137,5.0142190139890035,0.18316574084581186
job_04138,3.7031100312172383,0.07718001835338706
job_04139,3.2653057150616105,0.01901579196706161
job_04140,4.828058495906714,0.02480955260603424
job_04141,3.567899180800176,0.014695087311783057
job_04142,3.9497948626657577,0.011100803141954165
job_04143,6.911044670056452,1.1936749688993116
job_04144,3.637523085246006,0.01764125128600999
job_04145,5.136147665438562,0.03502188710745471
job_04146,3.5766071747672377,0.009879110261219534
job_04147,3.953711313746107,0.03422329261721855
job_04148,3.702610181813547,0.01863565560384036
job_04149,3.2642862786955367,0.0026773731196408244
job_04150,5.049105030095211,0.019309361021176467
job_04151,3.5686510753420344,0.0036182442186478373
job_04152,2.931468741117999,0.010805690166422771
job_04153,3.522349899492076,0.018764570235186784
job_04154,3.593748609316787,0.012498546466028628
job_04155,6.132893145199065,0.19409221186993153
job_04156,3.323105704232585,0.021397092966683046
job_04157,4.002357914623003,0.021550889422111082
job_04158,3.3861776628412055,0.020223486446936553
job_04160,3.2097012484998833,0.016982917652960578
job_04161,5.782590141250108,0.014833725252882877
job_04162,3.529895849654748,0.025880070601272665
job_04163,4.653630074389924,0.01336988756058885
job_04164,6.987098178444716,0.026299516725303406
job_04165,3.7732730455920067,0.08804031700522764
job_04166,6.64783771090521,0.02942080459048014
job_04167,4.4901726920157286,0.013738048616372942
job_04168,4.971857029229834,0.044554820475659895
job_04169,4.803785110930983,0.025020389930013417
job_04170,4.364979496708538,0.01551350913009205
job_04171,4.572901258647144,0.07077869311879136
job_04172,5.990540705693321,0.1125402549566012
job_04173,3.5276835683360424,0.043806046767416645
job_04174,6.673865961554331,0.4401296491312361
job_04176,4.400129638328819,0.019559955489258013
job_04177,3.271432201843935,0.01171528713891963
job_04178,3.724783023097944,0.037689973742761784
job_04179,3.5209811720285358,0.04390183326855919
job_04180,4.286521550504217,0.019760272237726216
job_04181,3.5401410551756514,0.0294474018880993
job_04183,6.900701426575757,0.03152492252001207
job_04184,4.044485209560434,0.030050996446299136
job_04185,4.304865238344093,0.010942383657258586
job_04186,3.7442986252066706,0.01781518031140213
job_04187,4.149979030242497,0.022099285874494497
job_04188,4.1174611383022,0.009322689502920279
job_04189,9.59811640018856,0.1374980364126077
job_04190,3.1404372324144676,0.013511593405100214
job_04192,4.255511076043735,0.024465593900734935
job_04193,5.885321433896165,0.6549439597104126
job_04194,4.881065947791481,0.0346362079298858
job_04195,5.122279103240968,0.04340762689369077
job_04196,4.398619484996529,0.006924455064841398
job_04197,3.406934213869643,0.021477321990062928
job_04198,5.814296299117877,0.14424738998010775
job_04199,3.003765728201376,0.02025581532736352
job_04200,3.211128079098323,0.020098089601231817
job_04201,4.554864074432549,0.021667327966498857
job_04202,4.5000231132892115,0.009059851859491274
job_04203,5.600114496435572,0.08196176556755222
job_04204,3.8255449455627386,0.02644503542342858
job_04205,3.693045746320988,0.014099051874140442
job_04206,4.359242505693351,0.024173063428765955
job_04207,3.7559024612600087,0.01605450741522206
job_04208,4.186522163466263,0.014529721454106892
job_04209,5.920023472665678,0.13762910039232623
job_04211,3.8207250591359685,0.05866218531788058
job_04212,4.18265219068663,0.02051566083606385
job_04213,4.866813737082748,0.04256702328406914
job_04214,2.8775028383176684,0.014657463315105364
job_04216,5.044735461456148,0.014743161856703563
job_04217,5.5030083467693895,0.0499056471304516
job_04218,3.572586072585392,0.023915307904620757
job_04219,4.2480519709721065,0.038144867267797034
job_04220,3.460450904128239,0.0044978098514657176
job_04221,4.674606457268104,0.04786169213161942
job_04222,5.974427515671102,0.19585185273100575
job_04223,4.424953088177262,0.022091768116320225
job_04224,4.311946396885143,0.02141400902937329
job_04227,3.817244048622844,0.0058766395456832455
job_04228,3.9688573134637433,0.023706747742184796
job_04230,4.336930324620146,0.03676302914357203
job_04232,3.2594107558386907,0.015612163458335899
job_04233,3.1791458920884796,0.05552563120851303
job_04249,3.0530767613611296,0.021032545001865622
job_04255,2.9996621717384984,0.021807808327387747
job_04266,3.4169991019043917,0.07330779707990337
job_04274,2.90807923632865,0.011167154000661563
job_04280,2.9053971145254973,0.016727502507044915
job_04301,2.928893970293981,0.005587554879604427
job_04303,5.425920733278509,0.3067089664224921
job_04304,3.272422977673306,0.07793461649961325
job_04312,5.41001873181703,0.28524590131688765
job_04315,3.596464835610324,0.02953794466508561
job_04316,3.631416986267977,0.03462905829751446
job_04320,2.825999859728493,0.01186280875413334
job_04322,3.2825483286848636,0.010206991011106122
job_04330,3.3236110113890116,0.010225721506424637
job_04336,2.93100085169915,0.01612718287832793
job_04337,3.0791731014808557,0.005769857356255474
job_04340,2.6134910269945695,0.016242173500358777
job_04341,5.520852891489917,0.3748384243517989
job_04352,3.039892292405337,0.005091103816808565
job_04359,2.7712538694904576,0.010704798285587245
job_04360,3.594952240338319,0.011285969340456193
job_04362,2.851983598457194,0.012054700375912041
job_04363,2.8978544287987122,0.01724564598649631
job_04364,3.733909458276396,0.019460880374977042
job_04365,2.9422874535299353,0.013473339746871147
job_04369,5.518512046150595,0.3890299374267671
job_04373,2.7964500699764545,0.019625754297956065
job_04374,3.439541539709543,0.03423897086068061
job_04375,3.255306589511103,0.04334117772954984
job_04376,2.691537917755266,0.01659361481886318
job_04382,2.9677021926028493,0.018404331375200644
job_04391,6.061594490936767,0.2891268672871224
job_04392,2.804317631849332,0.01903565477361645
job_04397,3.276402207518261,0.01585002688525238
job_04398,2.992558381078915,0.015345163394224403
job_04399,3.8537284854575993,0.07836305289834576
job_04403,3.3250359279139654,0.045488763207268405
job_04404,2.982047988948004,0.0060023589501672255
job_04406,3.3169400156370252,0.04280501531580812
job_04407,2.7432244086636217,0.012648242032822037
job_04413,3.3126573465484377,0.010266628872828087
job_04422,2.842814080735893,0.01708116276620115
job_04423,3.524875824080475,0.008921375690127862
job_04424,3.110251935702364,0.001485209747090868
job_04429,3.061974040307665,0.009370625288047569
job_04432,2.7673664749865288,0.01699963005552865
job_04433,3.2646125377925306,0.027958303588383887
job_04434,3.1820230580997255,0.00771359492441803
job_04435,2.7447990700827964,0.01899832703029613
job_04437,3.5090297993709267,0.023767944693621066
job_04438,3.53969760596381,0.019163662743616486
job_04439,3.3281385267618995,0.014772287162908073
job_04441,3.1952796084833466,0.02239155558949308
job_04445,3.2879657602241683,0.009887990709258568
job_04446,4.027440702638841,0.04357830385450758
job_04449,3.3938917644817392,0.014116462779602957
job_04451,3.1426411373567005,0.007954323076976294
job_04452,2.960466776997886,0.008286859247837059
job_04453,3.3031613422747634,0.0038228249738598706
job_04454,2.894901488139203,0.014531428242059463
job_04457,3.5596126936766987,0.01890051971917685
job_04458,3.201914432163978,0.008554443978446067
job_04459,3.5103107719405746,0.01280715031151594
job_04460,3.356800858421825,0.03437069939690333
job_04462,3.7698526933222474,0.00967103929974229
job_04463,2.824308518353426,0.009588138771068575
job_04468,5.5735094470648265,0.267007600945245
job_04475,3.4237855738063696,0.059927655401040066
job_04477,2.9076697786770778,0.017454205030804363
job_04481,3.1807570183246248,0.014197171192975165
job_04482,3.119888385174446,0.009635480206549543
job_04483,3.3246411309797246,0.05708927515620093
job_04484,2.8395623479743715,0.012143078842995607
job_04488,3.170375108036222,0.023336756976619105
job_04489,2.852961940418044,0.01810638324372105
