function:(p1*x)^1/3,average_MSE:0.07513390737917766
name,p1,MSE
job_03548,8.641420642678508,0.6535423497138338
job_03549,5.4947219050642175,0.09407978134907184
job_03550,4.8530084228952415,0.0036861798188103467
job_03551,7.353883675507599,0.04964849066738522
job_03552,5.117927681493766,0.04382532642245388
job_03553,4.817596255425298,0.0023267781679655623
job_03554,5.773034099221576,0.009895760182131891
job_03555,4.124889429540017,0.0012304067918868073
job_03556,7.342809749151932,0.01388101613772792
job_03557,5.977640702453609,0.007677924076035748
job_03558,5.891522698399775,0.01942120421979557
job_03559,6.704453835029425,0.023918427280926382
job_03560,5.182542251924712,0.00469837606701826
job_03561,4.4147609202706715,0.0016987485751072165
job_03562,5.850914280002801,0.0173914280618465
job_03563,5.645071861854943,0.013212083042542119
job_03564,5.6469638801938995,0.1037720477962788
job_03565,5.792643831904314,0.027980509741574382
job_03566,10.607481829226835,0.3049312744800476
job_03567,6.585275315000384,0.020407196645464275
job_03568,4.966262065728046,0.0029874629188578004
job_03569,11.105959110061917,0.06752188200619784
job_03570,6.8127760270699955,0.014526622452362494
job_03571,5.233961652209641,0.0032786218188460363
job_03573,7.214648710861011,0.023806633129342242
job_03574,7.959608633219583,0.06408825778155817
job_03575,4.616908855851932,0.011373853737440622
job_03576,5.726976350988046,0.005326432597669597
job_03577,7.4120203114475975,0.018459009071274055
job_03578,6.5471031817426235,0.19673994057498823
job_03579,4.798375921160536,0.0029478888774114383
job_03580,4.4746763954646145,0.001916746855821103
job_03581,16.05723402448077,0.617776908751005
job_03582,9.440772181087645,0.09271503739441321
job_03583,6.724389856885175,0.019828335875442086
job_03584,5.532496890331526,0.00789624479599167
job_03585,6.680280668057892,0.034619898690908424
job_03586,7.842116513109055,0.067623961641749
job_03587,7.736730952998892,0.06793551548019067
job_03588,6.644013589588578,0.010941178182389455
job_03589,6.862060891941446,0.022501126638005117
job_03590,5.801076037591845,0.017349752825043557
job_03591,6.261595868003831,0.05629742896447558
job_03592,6.707666193518299,0.03813745766994383
job_03593,5.368012046936581,0.0037707255857377274
job_03594,15.157353666661708,0.4372013406201419
job_03595,4.044426113276385,0.006495310834049784
job_03596,7.48173436895322,0.018337058341421575
job_03597,8.995608942598983,0.3352887084509227
job_03598,5.994307327264209,0.015591203468483335
job_03599,7.0770154670816465,0.019876406238265715
job_03600,7.726448861958926,0.07684121028484359
job_03601,7.147354362565296,0.16559105242756342
job_03602,5.481447401035569,0.00508499570389195
job_03603,4.856942040104225,0.003283837467939317
job_03604,7.901189990436551,0.09075690426558856
job_03605,6.521248949160508,0.0875900937073497
job_03606,7.735368606064704,0.03201215258880245
job_03607,5.6786756202420365,0.03312103153478236
job_03608,8.44929102670933,0.0263071302234447
job_03610,13.25323723026581,0.10417440410487878
job_03611,8.022820903551281,0.024133148336126693
job_03612,4.681663903240447,0.002539278296799877
job_03613,9.093079925081042,0.5005021432965499
job_03614,12.75961517537734,0.6929271114131236
job_03615,8.027902977696366,0.1746237747335263
job_03617,5.1030937822578295,0.009082638463871667
job_03618,6.378500702228712,0.039781528843239655
job_03619,4.748705091535002,0.0023596047455987507
job_03620,10.633412304857446,0.09127892130865274
job_03622,5.180097194076739,0.008389461026306855
job_03623,7.362063937905242,0.026306584062009454
job_03624,7.176472889300043,0.013808280460767602
job_03625,4.329772780292989,0.009041391340870387
job_03626,11.049827051655008,0.11548706133554978
job_03627,7.2430279095927865,0.011791448055230068
job_03628,7.132823843769993,0.015842823250767534
job_03629,12.937556553867397,0.6800690232399891
job_03630,5.332830641389293,0.006211195224941478
job_03631,6.139713277187986,0.05751677422471873
job_03632,6.618835501356516,0.03870990750225908
job_03633,6.984265462385439,0.018340976738882974
job_03634,11.510644135037396,0.16116927820735671
job_03635,9.133157139342627,0.027513887649407296
job_03636,5.276540201491832,0.0033515927325598886
job_03637,5.185303678825798,0.0031429714308315697
job_03638,11.796785830612464,1.1090462311990896
job_03639,9.393264935872681,0.6080212966514368
job_03641,9.052944336148853,0.5181112641184454
job_03642,5.730735173001872,0.24452753977396713
job_03643,5.897091709597804,0.011948213169729825
job_03644,6.124738967501002,0.00835640930979362
job_03645,5.079016690385005,0.003289512254680208
job_03646,6.462188448815519,0.03351325974788241
job_03647,5.714360781873677,0.14625574081628157
job_03648,6.993889037088514,0.3020337163080378
job_03649,13.452860085393535,0.099803743016991
job_03650,5.943451238177804,0.1342416917881705
job_03651,5.378903420784163,0.1467338105608308
job_03652,6.453801139255478,0.007756244737915517
job_03653,5.5011264879052035,0.005653873313007838
job_03654,4.680044656510438,0.0014908779311556969
job_03655,6.539619172062994,0.32060272293606695
job_03656,8.885969239579943,0.03360463536031036
job_03657,5.575128532255633,0.005303538054839607
job_03658,6.947758107260104,0.013489797305441446
job_03659,6.089469975593934,0.008507263988912548
job_03660,5.413242361699567,0.026934081425331727
job_03661,6.181121178718207,0.013183990711868886
job_03662,5.208510743366933,0.015007413255352268
job_03663,6.789592607295474,0.21800466527706452
job_03664,6.308169638089288,0.012855024784228961
job_03665,5.883974909602326,0.015037552348071831
job_03666,7.616012225479764,0.019853368526228574
job_03667,6.036973944254497,0.012349179847425267
job_03668,7.710749407525163,0.2774380436021513
job_03670,7.426354129916488,0.3686604553417475
job_03671,4.783411683862807,0.07537923916750708
job_03672,6.701284388763467,0.01976655063988822
job_03673,5.593591531080838,0.11775337055171438
job_03674,7.16804270341865,0.017121825898054065
job_03675,5.253460631639965,0.003415532477983052
job_03676,6.679476491764947,0.020700341413151156
job_03677,5.440536213070945,0.004536850651170855
job_03678,7.1488108070814445,0.1667228276905409
job_03679,6.102059300009368,0.01695883366382698
job_03680,7.596236096804943,0.05176479116470063
job_03681,5.090288481205537,0.0030676116472882144
job_03682,5.454254943910503,0.004390193906934447
job_03683,8.56326598894485,0.03171846927564523
job_03684,8.239625879076437,0.026271111868455942
job_03685,4.679402905312879,0.0038461349053727587
job_03686,5.529797009302594,0.04508098658196734
job_03687,4.856559525355224,0.0026124984009015966
job_03688,6.175856260687958,0.12768033012732238
job_03689,5.5975777724492435,0.005959578570402805
job_03690,5.319436539402118,0.004082583143246521
job_03691,4.5409268399295915,0.0023893616648445475
job_03692,6.335116149805661,0.010831207454761892
job_03693,4.429141428230308,0.0021737798974402933
job_03694,13.070694900867633,0.10097771037268943
job_03695,9.812760898532662,0.047560080168830884
job_03696,7.676506581231657,0.19104809400353695
job_03697,6.838045065752834,0.019259931496911437
job_03698,7.053815319666299,0.017587927521280237
job_03699,4.81789150925078,0.0022413633788316077
job_03700,6.049285991177056,0.0065247795156415465
job_03701,8.268953201029785,0.13962360287354245
job_03702,5.176250948781784,0.01738490934403194
job_03703,6.168426874596943,0.010736255301815895
job_03704,8.28242085904833,0.022570168393756876
job_03706,4.470621975128984,0.00458107393288527
job_03707,4.680307266121416,0.025940222658563206
job_03708,6.757278847801551,0.02709905832166182
job_03709,10.484109246373949,0.10647026937457331
job_03712,11.1436478145824,0.07287967483208292
job_03713,4.7160859513819124,0.0029873470870926642
job_03714,8.033368886076275,0.2607811266674487
job_03715,5.739192424808737,0.011844714534145127
job_03716,5.421973046445362,0.02462670320655838
job_03717,5.669049155630363,0.13796104315497654
job_03718,5.325959615823801,0.2184121606187872
job_03719,6.82440122949597,0.014040841736503076
job_03720,5.431497961266577,0.008022799930649634
job_03721,5.712994730155165,0.007648716060014222
job_03722,9.46996889961055,0.07553792268887408
job_03723,6.5050297801775745,0.010027138551209316
job_03724,8.435133489553264,0.02193078023002753
job_03725,6.426583973644816,0.03277843045575778
job_03727,4.979724397488936,0.015165401317540728
job_03729,5.859951669136224,0.005191991746655741
job_03730,8.069147585683494,0.026278619239211518
job_03731,7.220701353194802,0.03729641772690099
job_03732,5.807214226997226,0.0069709212469835575
job_03733,5.512004368127375,0.019577962949330743
job_03734,6.366459994417735,0.0514270738043257
job_03735,5.793752273673547,0.013178291155494296
job_03736,5.8658437732839905,0.011448011227873632
job_03737,5.483678585874245,0.0052310682544476
job_03738,7.562196461886285,0.03838484043254681
job_03739,7.886295255570392,0.19081082507372288
job_03740,6.453286403485938,0.12549641769383382
job_03741,9.14792088898442,0.18766394027653055
job_03742,5.01474878130726,0.002535593761004322
job_03743,12.512583566746505,0.9817768083242164
job_03744,8.099080329939632,0.6845763324963345
job_03745,8.077546204814167,0.12726129917298148
job_03746,7.975567925686533,0.2650712172394713
job_03747,5.854475835082321,0.19626765325691156
job_03749,4.857482259291992,0.0029482849548707903
job_03750,5.927893414572779,0.007364340317327549
job_03751,4.994846109435315,0.007495960964510299
job_03752,6.329256534867973,0.03538125875399855
job_03753,4.518091226592664,0.0021415687255214094
job_03755,5.0737593357919675,0.0074438219371555404
job_03756,5.587695252969167,0.1279155282656682
job_03757,6.1345663341795635,0.16771965508764144
job_03758,6.181417433726931,0.00838348660743023
job_03759,7.24733151211999,0.01245034769995879
job_03760,6.573392645158267,0.012690033409659624
job_03761,6.783621354243926,0.24401040903841714
job_03762,10.742296928883825,0.11622360525402844
job_03763,9.715195847822464,0.5579349422785811
job_03764,6.864576814275898,0.12449125380455256
job_03765,5.072858406979821,0.010365951571966587
job_03766,7.531913960523311,0.041881014763266805
job_03767,7.256664562050407,0.06295422115328876
job_03768,6.287748536061072,0.010128673802136784
job_03769,5.940700178496049,0.016814438827972292
job_03770,5.258522861202515,0.03531033501628545
job_03771,15.098317572194984,0.2121237632554186
job_03772,6.541041293074774,0.025987594566320233
job_03774,6.256075569734891,0.01821875051281606
job_03775,4.957514207124395,0.004714132810991253
job_03776,7.233586263472973,0.15042443885075024
job_03777,5.390750034609659,0.025063400718646454
job_03778,7.234947182315568,0.1764521276185907
job_03779,6.459078755040827,0.023635872161241016
job_03780,4.801113473117253,0.0037417065238822965
job_03781,5.016277216412699,0.005036876300971791
job_03782,5.101866279078236,0.011980316964813616
job_03783,6.783463857137376,0.01580820674847248
job_03784,8.640428934296766,0.14988168517727904
job_03786,6.521708625431848,0.015577021339311756
job_03787,9.247492112528546,0.19341108626107542
job_03788,6.341610750952806,0.020786841789785772
job_03789,7.353808677524202,0.12596063300066979
job_03790,9.457016937424445,0.21957297820291735
job_03792,8.593608677330304,0.29808271546064796
job_03793,5.151543498666862,0.0040356295999288
job_03794,6.968163896272741,0.7036037998726756
job_03795,7.303907413857134,0.016853768956065027
job_03796,5.41035041408268,0.03928315464221795
job_03797,5.725274357153285,0.005863965149426742
job_03798,5.197107245388428,0.0858429616416208
job_03799,6.639762762146824,0.053887985197296685
job_03800,5.651912478329742,0.008798208387357209
job_03801,5.27898446395724,0.01225119061983383
job_03802,5.152159477643618,0.048290128914380705
job_03803,9.38200309747727,0.3540147920559339
job_03804,5.417456624508994,0.003787276574610861
job_03805,6.590125543046391,0.01890002488196736
job_03807,6.793677379144945,0.019678984849580014
job_03808,5.82920876254738,0.009090261198652735
job_03809,7.005371445939688,0.39876414042514874
job_03810,4.953633750211632,0.0031997122023691435
job_03811,6.563291608582341,0.05282793315627633
job_03812,5.199656381328505,0.0035823156741896624
job_03813,6.072487108494488,0.007894727324539299
job_03814,6.335455170110091,0.02787097194065595
job_03815,5.555495748697565,0.004335561212736356
job_03816,10.030478579852256,0.10312639534699974
job_03817,6.1061291698263,0.01375225674409696
job_03818,5.312857964359521,0.0030774093192852147
job_03819,4.021048334371104,0.0012378469923971474
job_03820,7.489952342485907,0.4500443622239699
job_03821,4.838226972524882,0.009886813349780582
job_03822,7.233961387806782,0.02809013231601388
job_03823,7.562651048949045,0.3896371721593496
job_03824,5.603648261303349,0.04881068822440027
job_03825,7.930180844610557,0.12454937876129618
job_03826,4.221184004598975,0.010803834929865043
job_03827,7.636194490213823,0.032135153514014
job_03828,5.689353960776423,0.03557449979353502
job_03829,4.638501845616686,0.00220983140262591
job_03830,9.65252540602581,0.2052608564818161
job_03831,6.527481765095765,0.018735810459951246
job_03832,8.74861301071848,0.031186371768514454
job_03833,5.107739976320305,0.004360588940464432
job_03834,6.335876427170821,0.006657360473432319
job_03835,6.906449703336165,0.04487529944151515
job_03836,6.389396713340046,0.024334025550752703
job_03837,5.751861186501746,0.020541739358320366
job_03838,4.918012352467399,0.0022573562271713805
job_03839,8.229716717143267,0.01684987953830835
job_03840,5.469291793719025,0.058685329965860934
job_03841,5.767415277555216,0.006184793590534752
job_03843,5.698903094800931,0.10929317803857062
job_03844,4.19677979578232,0.0014479872804432075
job_03845,5.814219489696376,0.03356654965041675
job_03846,6.980224237999403,0.012506158506639628
job_03847,4.14702408829732,0.010020104105154524
job_03848,6.693120955680304,0.18502535767941408
job_03849,6.116602794870458,0.006031573219101433
job_03850,6.351672251085436,0.008747030457413362
job_03851,5.565398717881573,0.007522093716632613
job_03852,6.104717446711719,0.015295731325257713
job_03853,5.129843279567019,0.0026274205998590362
job_03854,7.026383268261186,0.04886509279066478
job_03855,8.712533489490893,0.42027326298415213
job_03856,6.349058345503065,0.08917190792026353
job_03857,4.594152709762859,0.0033002911461870676
job_03858,7.637988462665807,0.031201737918060815
job_03860,4.710627254646236,0.0016048959342611672
job_03861,8.416667319206681,0.2759796780214889
job_03863,5.68112020699255,0.009497771372734094
job_03865,10.294672096530322,0.2027067716976287
job_03866,6.777683111545032,0.010576998350374444
job_03867,4.396765518412755,0.001828605331183661
job_03868,5.232702788866399,0.013039256071914185
job_03869,8.927177779668705,0.05572041891223983
job_03870,5.914416730132034,0.042833719523417677
job_03871,4.733390800444268,0.0024925555427172943
job_03872,6.334075690719313,0.03164902965158081
job_03873,4.189867800705892,0.0016148295024342072
job_03874,6.490163347614746,0.01435757284723556
job_03875,5.282855005992361,0.0033488946785771682
job_03876,4.4776903170259414,0.0021820074154145215
job_03877,5.097544934460913,0.02738735945101495
job_03878,7.313419302888452,0.08961179988564869
job_03879,7.2562980492813,0.022953818456736705
job_03880,8.651108686590634,0.03771726560355222
job_03881,7.165092361006982,0.026865648341362215
job_03882,6.941191966824626,0.2685630280551424
job_03883,4.553071056731258,0.009947998844440607
job_03884,9.167949410004187,0.13990017660278875
job_03885,4.8498221136116735,0.03807744736882819
job_03886,5.008453959292547,0.005347472056479219
job_03887,7.703331927429908,0.028089115595162306
job_03888,7.664220943914727,0.16183831451657552
job_03889,7.154398663516868,0.07345429178657023
job_03890,4.884336301161194,0.009246939667636888
job_03891,4.947236798007185,0.008414778712516714
job_03892,9.998630320202365,0.5408132737033161
job_03893,5.454742669046915,0.02226539354735966
job_03894,6.303418666931969,0.02994017133691542
job_03895,7.00775630565779,0.13537406928823478
job_03896,11.414998090137892,0.5310061871071088
job_03897,5.760888432746739,0.009542655515609257
job_03898,6.182369817452464,0.013884186927625412
job_03899,4.972184257665999,0.003261777715746217
job_03900,6.271775066097957,0.22675165844039055
job_03901,4.753935542151013,0.0030960561401785066
job_03902,7.966099413870439,0.07093976303295076
job_03903,5.696041987427674,0.019294887067574856
job_03904,7.896608699566413,0.044765630055067965
job_03905,6.178817230735965,0.014784746306168377
job_03906,6.085119492762717,0.16411591486154345
job_03907,6.171150311260049,0.19486342992915706
job_03908,7.064555729281357,0.06949424227834025
job_03909,5.0210234289483395,0.002452397213157362
job_03910,8.142075907772934,0.101630806229702
job_03911,5.846977287229057,0.12331242159402006
job_03912,5.45400600084114,0.026197579602118926
job_03913,6.9655837419366105,0.02507606256898918
job_03914,5.329555280162991,0.006091186551607938
job_03915,6.8028128882100285,0.013353821464726242
job_03916,5.362539783986509,0.003907674623119805
job_03917,6.052326563036201,0.006704777675304889
job_03918,5.372795457992067,0.049589448088026324
job_03919,4.82613382456925,0.0084069935456958
job_03920,5.543534841822762,0.025877078639878797
job_03922,7.342125474750082,0.014959761512362774
job_03923,7.96700368136501,0.017344584605858946
job_03924,5.402557629377514,0.0072241603731916845
job_03925,6.700674087121346,0.013675179858869143
job_03926,4.776663124892648,0.006165570983340306
job_03928,7.406887581368705,0.07660525639808631
job_03929,7.214973322573541,0.022444652961920733
job_03930,4.9689302960892086,0.004332484966662708
job_03932,9.395128733161092,0.24856737496775788
job_03933,4.94427643852849,0.003836928437437841
job_03934,7.787810864139892,0.027806443109261274
job_03935,5.800333761885276,0.00833599588950123
job_03936,7.6479845757446245,0.01870126994329844
job_03937,6.623400696354937,0.0077985127843040744
job_03938,6.249264213122478,0.011612144605436301
job_03939,8.801469404188428,0.18120672501891588
job_03940,8.35665938803187,0.4235304350555499
job_03941,4.937921001804862,0.01019968670634644
job_03942,5.463024957481006,0.01402532807770964
job_03943,8.905345615607105,0.21948856530734695
job_03944,6.915812908250113,0.23852614651153897
job_03945,8.094086550142123,0.09344742700523802
job_03946,7.957178893188988,0.03969513912376935
job_03947,7.926168942419952,0.17086748023803375
job_03948,5.104656495626308,0.0053280610956608215
job_03949,5.798012983298432,0.006555584111350702
job_03950,4.986439731429494,0.0034390006426371247
job_03951,5.743605525828571,0.01778725265516024
job_03952,4.990332746463626,0.00325606631795187
job_03953,10.919104828807619,0.08517257624987769
job_03954,5.2770261872200175,0.00566920910303021
job_03955,4.9701186279000185,0.005931400786729315
job_03956,6.458669955078118,0.00825841689132726
job_03957,5.353612016028142,0.025871788675372077
job_03958,6.579221836322739,0.010064562364323647
job_03959,5.065200086285177,0.0055391374854691314
job_03960,7.334849242447804,0.2136063517202681
job_03961,5.074672138529587,0.003914259033359484
job_03962,5.881159509920483,0.011945724664169833
job_03963,8.547770521978567,0.5332949182045248
job_03964,6.695781132746106,0.009845551951756171
job_03965,6.209515778869571,0.05194487120005754
job_03966,5.5684524785438905,0.006716837299936723
job_03967,6.7897590770336045,0.029924920277479068
job_03968,5.525048433275901,0.12149633561314403
job_03969,5.731952231673398,0.025949582986958583
job_03970,8.952952322760718,0.3253196321404769
job_03971,5.24869881282375,0.026489843277782216
job_03972,5.08122948083186,0.010208921251691656
job_03973,4.718672267662704,0.002615724734132074
job_03974,6.352999197695858,0.02640450462779014
job_03975,5.16255325106224,0.008525222562638794
job_03976,5.6850765294417345,0.010499860279290282
job_03977,5.903787452789772,0.004872904285489062
job_03978,8.652524325808677,0.04758710031358946
job_03979,11.342198205783436,0.5181407523631862
job_03980,6.074782434475283,0.061413646833015326
job_03981,4.561948703513928,0.0019672904518126797
job_03982,4.601872685134094,0.002900318205054449
job_03983,11.233071605715935,0.06181886635815974
job_03984,5.020693876757849,0.019631261479098498
job_03986,5.944118505317457,0.1310016624445322
job_03987,6.12636896127708,0.14188813159329294
job_03988,5.134945772769594,0.0040360543255122654
job_03989,5.354223955133481,0.0037879902628992074
job_03990,5.2904496573871205,0.023984601123162426
job_03991,5.108989960125067,0.0037623182905016724
job_03992,5.738975482735445,0.07472050901379768
job_03993,6.641591178860332,0.009085426877432506
job_03994,8.792630434400671,0.13105840914608857
job_03995,6.421297475728075,0.05226356426234194
job_03996,6.225293323133553,0.010521353051922805
job_03997,6.378696709002967,0.006843586335156804
job_03998,6.504252690316572,0.08486012615891814
job_03999,10.531608086750767,0.06264080098019206
job_04000,6.052797407985893,0.14833382445679555
job_04001,8.247146781322837,0.04453445932719805
job_04002,4.332114759928448,0.001827217843031748
job_04003,7.944854336663082,0.03408003414929046
job_04004,6.189769468360931,0.010369483279335491
job_04005,6.3180812216917115,0.04374427000937097
job_04006,4.802114498182938,0.002691800583978264
job_04007,6.548544355309904,0.035316341181739715
job_04008,7.833675805065275,0.02448277165832609
job_04009,6.595586088618825,0.02932099459244298
job_04010,6.226632958076015,0.07211260880967355
job_04011,5.861911026726336,0.025349128091297368
job_04012,5.165230477737499,0.003907175617049642
job_04013,11.362111866365959,1.3182297890244348
job_04015,6.169119134719644,0.008771529089246527
job_04016,5.0448235149219265,0.025382300757445412
job_04018,6.56207773676771,0.008951675090684813
job_04019,4.9416425089728255,0.011389211459442546
job_04020,4.9318137698402555,0.0026745336995016686
job_04021,5.740649637414976,0.030509567025316507
job_04022,6.446824269369974,0.01262694786462775
job_04023,4.689920730782578,0.006899747985094481
job_04024,6.133101584568211,0.011423025183719534
job_04025,5.746400131272335,0.025004244726611873
job_04026,5.3477429719586755,0.0030479121053396552
job_04027,11.49396829236922,0.5936326581108959
job_04028,5.516444701399345,0.1879072737693058
job_04029,5.771396570716807,0.035962150093879514
job_04030,7.439411879845223,0.04479673743385139
job_04031,8.264166489363646,0.020290224028423304
job_04032,9.562626578200437,0.11766084337435403
job_04033,6.423386085395401,0.24391123612854312
job_04035,6.319860293862398,0.013854299002739448
job_04036,5.939652065426515,0.1659114109398331
job_04037,8.422259940512786,0.03874073499852958
job_04038,5.241544968597608,0.003260018970211853
job_04039,4.905502865781004,0.0023941144131836138
job_04040,7.756116921952075,0.6927564404747018
job_04041,4.877432324296213,0.007534290758800967
job_04042,11.678859880033162,0.3187630236258764
job_04043,9.01046293174952,0.5049848970385358
job_04044,4.707248521450309,0.0028667301183447117
job_04045,5.7674186345452565,0.11965059981825217
job_04047,6.582842073435933,0.06317266834522278
job_04048,6.714983412231943,0.030622786781096104
job_04050,4.8354084727829045,0.0028846622014589065
job_04051,8.199798102412723,0.021586907517742865
job_04053,5.297857142066669,0.013204284358674809
job_04054,8.56160285825039,0.03073298219886495
job_04055,5.5379887120087625,0.007577076329649069
job_04056,5.223447767341693,0.005233466958086401
job_04057,7.223771129801836,0.027360484325353242
job_04058,4.861217569599849,0.0032630303412993305
job_04059,6.599236526897529,0.2711145984566227
job_04060,5.571783335105508,0.00574308488132689
job_04061,6.7500780919327985,0.009032849743907315
job_04062,5.388688835819416,0.00437861297955436
job_04063,4.605332466129988,0.002530919746849862
job_04065,4.760596608045812,0.006592014831102945
job_04066,4.5560852206857625,0.0023360743545873617
job_04067,6.629335404244119,0.029745245061448877
job_04068,6.388434385714102,0.15419748148529097
job_04069,4.425109647326866,0.0017651754155716222
job_04070,11.44752222992301,1.8596513309150906
job_04071,5.5906027935427405,0.004533098177741369
job_04072,4.949375699054239,0.005748868930438069
job_04073,13.100855436195614,0.08539721941840202
job_04074,4.913198336015751,0.0024304375930577922
job_04075,4.430892571466646,0.001956028106975753
job_04077,6.227965943571815,0.011014011370570273
job_04078,7.684561219789055,0.023234057513351246
job_04079,5.968637974757578,0.0687719074199404
job_04080,7.114648943799595,0.027701504957972325
job_04081,5.972430076334193,0.14285335319644057
job_04082,6.006943702344614,0.005645533376605058
job_04083,5.795217588407311,0.023819231244283503
job_04084,6.5133129178233755,0.07049329878680834
job_04085,6.585859573904503,0.018081009837826435
job_04086,4.662205087895411,0.002392866718098925
job_04087,7.257408605405881,0.2003436513180834
job_04088,6.910165243434567,0.016610852541499722
job_04089,5.1844198053960895,0.003115353644204011
job_04090,5.396827305862007,0.02001875130227853
job_04091,5.601713223322534,0.01035468252504591
job_04092,5.628609095078647,0.12003437450763675
job_04093,6.925801049756152,0.06412627087548872
job_04094,5.663662858917573,0.004238888334199118
job_04095,7.312095948474609,0.054526627543502924
job_04096,5.806472080492639,0.018679582858563634
job_04097,6.724513140483564,0.00979563784258125
job_04098,13.199615289392625,1.1542602126996757
job_04099,5.059016359152328,0.03648470249394241
job_04100,5.868957024494494,0.0058773525138038005
job_04101,5.310331147246579,0.10333492608777287
job_04102,12.852838294653925,0.8958723290656178
job_04103,7.803553637026154,0.263582825659252
job_04104,6.413125903423881,0.05259003252546335
job_04107,7.254577334623599,0.11599138547229561
job_04108,7.245778697996285,0.17977734941999268
job_04109,4.9261579609138995,0.020057052826703413
job_04110,5.968129009151754,0.009011005479626667
job_04111,4.852450050281441,0.0026484226291558556
job_04112,8.196035750933888,0.2128747048829597
job_04113,10.11804691533175,0.15082685683947858
job_04114,5.673779760868599,0.006329398804806966
job_04115,7.138456952676623,0.04814722853915002
job_04116,6.336645572296056,0.08113029973939405
job_04117,14.496210947925798,0.17399265447099344
job_04118,5.909197930219345,0.012267045058436756
job_04119,6.624361355882629,0.007746954882072354
job_04120,7.415000254230745,0.013210847748145559
job_04121,6.267833097463144,0.016904585933926717
job_04122,6.4910053391569695,0.037723322041667784
job_04123,6.232732789488843,0.04044135613531861
job_04124,7.074245029446256,0.10878769133546194
job_04125,4.621037686876407,0.002458047105636663
job_04126,7.022923981949657,0.025399944669149063
job_04127,8.028870058229554,0.05069372539283025
job_04128,7.508181808844652,0.33698588393574536
job_04129,4.9007531798613835,0.005448940287579571
job_04130,5.85992729266244,0.01195876530059774
job_04131,8.61998212077013,0.24068040262584037
job_04132,7.592108726810741,0.02287558175705344
job_04134,5.518292977808034,0.024433222240086372
job_04135,4.987439032675255,0.014421335451030625
job_04137,7.583126812261546,0.33665957071870684
job_04138,5.514255099600071,0.15495027157192587
job_04139,4.834127487395391,0.002655460216569103
job_04140,7.29504254328054,0.011460969235439888
job_04141,5.30612999541938,0.009134105747027669
job_04142,5.904849430471745,0.017505612053892027
job_04143,10.618192523530091,1.5760830066926523
job_04144,5.415378770030319,0.006680748075757132
job_04145,7.780919178279589,0.11781107571148049
job_04146,5.319507691490964,0.01006489999795621
job_04147,5.912535183548345,0.00688377443159383
job_04148,5.5171988022552485,0.011951573783262292
job_04149,4.8312555575018985,0.016720280705752523
job_04150,7.6432611605300504,0.0799429777691702
job_04151,5.3066344744363025,0.013484844997145175
job_04152,4.315023279065925,0.006947553181339229
job_04153,5.235247101684117,0.004563776845393078
job_04154,5.3458491815628815,0.023903911536743594
job_04155,9.373652705471121,0.3612995689224203
job_04156,4.924253822950568,0.0039237796300631385
job_04157,5.988453434180052,0.008519125795111614
job_04158,5.022607766002745,0.0035687887337172296
job_04160,4.747464366402156,0.0026314315712555516
job_04161,8.817307767736086,0.054821100587239574
job_04162,5.247190785745207,0.008413008250621289
job_04163,7.01521559621527,0.05786504180349497
job_04164,10.759597910404906,0.07774334580717773
job_04165,5.624262811075391,0.1666279935918258
job_04166,10.210249887035637,0.08452093102437866
job_04167,6.757027452486153,0.038756707458325594
job_04168,7.524146915412439,0.025055940669386663
job_04169,7.256397085574634,0.012871186031318713
job_04170,6.559092778398134,0.03638226186491235
job_04171,6.8912024761789805,0.030769639636853748
job_04172,9.146326860456957,0.24849254067297108
job_04173,5.240128531307788,0.10935119800978396
job_04174,10.244266654099148,0.6438349221962804
job_04176,6.613666306907075,0.062297145929518356
job_04177,4.843263265220231,0.005013196883373492
job_04178,5.549965369955948,0.07634489499991993
job_04179,5.229651970369498,0.10936770270009942
job_04180,6.435718680429335,0.026803343128062502
job_04181,5.260383034161255,0.07719955897253575
job_04183,10.617833570724494,0.11541465305504398
job_04184,6.055313000444031,0.005676886138557695
job_04185,6.464680103537466,0.018509335688100897
job_04186,5.582904708424739,0.00390093450091915
job_04187,6.219654211750895,0.04029579647896935
job_04188,6.1683560182154835,0.027948135519123597
job_04189,15.021815626179333,0.3003610788282115
job_04190,4.639335413364739,0.008569583643353387
job_04192,6.387611453110127,0.012537590570315093
job_04193,8.9710953335675,0.9097732274243826
job_04194,7.379672176332509,0.014535619955136763
job_04195,7.7635653438478975,0.029923729791101798
job_04196,6.612324802742286,0.027318039504127235
job_04197,5.0550639717948815,0.003514010623531642
job_04198,8.864261821057722,0.26036060326927474
job_04199,4.427655037863229,0.0023203378511371603
job_04200,4.749842664100093,0.0019922416610863736
job_04201,6.858417376444974,0.069937079440317
job_04202,6.772456889469638,0.0377192308236699
job_04203,8.528590309944235,0.04596475146314289
job_04204,5.710172373530139,0.018650132792123145
job_04205,5.502247176397199,0.006414166235549216
job_04206,6.551510464865036,0.013162840889637767
job_04207,5.599917443327921,0.029062025636105708
job_04208,6.277128341603227,0.03656844258106153
job_04209,9.034021333547281,0.25406704001804803
job_04211,5.699223679893501,0.12658013310985336
job_04212,6.270088787130402,0.06280976547651515
job_04213,7.35412633133596,0.08163864087940025
job_04214,4.231827009635487,0.0020760775407923275
job_04216,7.638790752244764,0.024721760779683376
job_04217,8.367095537853976,0.13154539790757178
job_04218,5.314056104329658,0.004791573412697794
job_04219,6.376651566106673,0.008495887438550984
