name,a,b,c,p,RMS,std_dev_abs_diff,max_abs_difference
job_02117,0.4575494647470786,0.7188252882357651,0.5290595254148982,0.41309743297532386,0.04267042626174213,0.028246736280625205,0.3101936521473021
job_02119,0.2747883891512528,0.057994560298669,1.3016368771026388,0.7239605551042048,0.06478185645096891,0.04926019896547406,1.029167050550078
job_02121,0.22902537421509847,0.02333614593101919,1.4061178658012417,0.8595134933480291,0.053385533607912705,0.04056838551581951,1.1099984798538824
job_02122,-0.10624826134952992,0.4958624759428707,0.9993013860232097,0.45300804127723776,0.07853763751299503,0.04717693290646844,0.9728057854066592
job_02124,0.18978940376085407,0.01275743196631772,1.4550971244671214,0.9729652445712457,0.0502239158445365,0.043559999705027067,1.1596631642728281
job_02125,0.0819683826048376,0.9667428520173841,0.47976580322330403,0.3878831708096102,0.02665546125854217,0.021099508008145734,0.3130587653777783
job_02126,0.34807341590118684,0.5412413235507203,0.7259424945630749,0.44534410841723676,0.032617064235641355,0.02416787091005106,0.4723652605480928
job_02128,-0.26305067216242006,1.3528557259415719,0.2784027067200763,0.3458952411773663,0.021110975996081433,0.01672394984374973,0.272204946220848
job_02129,0.012165145375946634,1.1992192457577946,0.3015216664121791,0.3592166995422576,0.03497570338957717,0.026982590433965017,0.2711876542878531
job_02130,-0.3670200981789863,0.25329003557451535,1.47842711676721,0.5374585225508487,0.08598562827471139,0.07381352078297652,1.475540062604471
job_02131,0.5730387328793395,0.36002657133924115,0.8230251257376863,0.4952579772199496,0.03522446468595585,0.027408663674084878,0.42853469578141934
job_02132,-0.17186082496618224,0.6569459147552573,0.889923701486325,0.42637881695075036,0.06638981028826259,0.04238321657489711,0.877084910210925
job_02133,0.29615288755945746,0.8093299116756252,0.49864321995285205,0.40012086301437294,0.02864030633193698,0.023982446088988855,0.2565572007649173
job_02134,0.767971584762729,0.19244035284481,0.8578580435152477,0.5784318257473341,0.025237516245382962,0.020292728630516725,0.401568062392461
job_02135,0.32374013486649983,0.4675078549774613,0.8283185249371816,0.4591943304519603,0.028704745056560142,0.023593844608705516,0.570712010156039
job_02136,0.2290503292710486,0.4428439977161464,0.8878556382190277,0.47003047638025525,0.03773209273020024,0.0273910897662365,0.6904456730128051
job_02137,0.45979846039570965,0.35697411474901414,0.8692132826358117,0.49235661794640256,0.030402149823579853,0.026557471289798112,0.5454674248552761
job_02138,0.020266430136077082,0.5172546395264174,0.9352982860704747,0.4492189002342488,0.06375796577123499,0.03778451370880476,0.8243389303375056
job_02139,0.6025737368644688,0.3738225381341555,0.7891071152949023,0.48841906912422667,0.04830487195001488,0.034988335848585496,0.3853437250013756
job_02140,0.16243454655921505,0.90612447871848,0.5246069382943657,0.3909283305727484,0.07349037873449894,0.04224453406293502,0.30263507952986
job_02141,0.7466323277872491,0.2111923748279436,0.8553237088488489,0.6078085198692126,0.03128222718427204,0.02516987140712611,0.4039552973848073
job_02142,0.10885120492180707,0.3810089813594584,1.0492479410609405,0.4845952429343676,0.06177219090893257,0.045604788414516574,0.8720998137187346
job_02143,0.32961121323076753,0.12438177229044144,1.1805239936651621,0.6646564138269732,0.04743020816535804,0.03858212502856116,0.9079470144787909
job_02144,0.08277279606097047,0.6416786774555043,0.8451680848780457,0.4300290579654987,0.0804049381836942,0.048895110246485594,0.6374785264835253
job_02145,-0.2605634915108267,0.833012849358387,0.7975062353250262,0.3994160640961673,0.06874585803690889,0.0380036123157254,0.7892506421524396
job_02146,-0.04153461212376398,0.9042839766289832,0.5629911807566282,0.38883308749175644,0.036473625516710725,0.023452235101988725,0.4990706354947808
job_02147,-0.1538106523787887,0.8689812129370144,0.6549424621646552,0.3913652017523516,0.07426220909736939,0.04267490914865314,0.6466794394417743
job_02148,0.44961733762738215,0.2608565162184732,0.9540605193003907,0.5338750514064274,0.03604825435915848,0.026545908409401266,0.6518061461541446
job_02149,0.362364225620596,0.6247549896541491,0.6879688699844575,0.4303151513166949,0.059368689228132064,0.04073692625275284,0.37503078472525486
job_02150,0.42586591916425,0.2314582793836983,1.0123828396846808,0.5501373494882877,0.04098703567391104,0.027791785244995953,0.7049258014520516
job_02151,0.15618421988258907,0.7649021994240442,0.5907060849049951,0.42622779663123234,0.026895003591904977,0.021699619201616997,0.44090358069336677
job_02152,0.5849652625074047,0.07052989414608699,1.1289884730996067,0.709998293294159,0.047393304335286435,0.03146936633256636,0.7062948433465084
job_02153,0.3374270783575488,0.5269701030815392,0.775875755437369,0.44742346665250843,0.0399248854248284,0.03012360956399592,0.497462818560912
job_02154,0.24937184994210482,0.43595960967603675,0.9000668386291276,0.47222499286249875,0.04389533154274584,0.032529129894462494,0.6767685403818585
job_02155,0.16935686083695928,0.7000907385034599,0.7083885591794916,0.4186847032265118,0.04496896354230516,0.032216754814795134,0.4926324006595808
job_02156,0.33862978983189396,0.36150562877659603,0.9422059068522953,0.4905738858880206,0.033519819797844935,0.028834871937726516,0.66182458139151
job_02157,0.10739567576776268,0.6632160740392518,0.7571724018543324,0.422362475491217,0.04037643318303358,0.028913979808403246,0.5914882501929857
job_02158,0.24177724307798515,0.5687577596517054,0.7252211898888474,0.4590984268861314,0.06737953299491407,0.03858309424738265,0.5517549972703095
job_02160,0.26664866950070854,0.26700684183329576,1.0786790726881978,0.5316501627137741,0.0416702333392404,0.03247627636624998,0.8285444886659958
job_02161,-0.21581455643244185,0.014434801554569941,1.6276599748311789,0.9300435441451882,0.0986792402593087,0.06620178853370479,1.563329754877872
job_02162,0.7452228387606045,0.26272541546778183,0.7761759063886366,0.5747507774004286,0.03163799533629092,0.023932436471410256,0.35404174577161385
job_02163,0.5298081302204688,0.182010994395518,1.0049908022048046,0.5904908046157619,0.05140128398347304,0.03338008896150682,0.6499708753840132
job_02164,0.4034325109098169,0.7534628716133989,0.47037695995153167,0.40353797465803204,0.04215027553574364,0.024940957555236138,0.23796430019439807
job_02165,0.5545899311075795,0.43526296598073366,0.7116777398606984,0.47933915650410386,0.04088881643361819,0.027260678881410358,0.3726471029116869
job_02166,0.5977383625787204,0.1418664870304779,1.057851128301231,0.6286608155254007,0.053108085138461006,0.03879663092467459,0.6221451503908018
job_02167,0.7744457981097134,0.49455421336205757,0.44150760341135414,0.5825327194682458,0.2918155476411953,0.16031293259812515,0.6615177333900597
job_02169,0.20575654343027897,0.39328999192655073,0.9356262899716283,0.4801124691028741,0.044599411287026894,0.03099511038214605,0.7626834646431704
job_02170,-3.158087429999417,4.498284533542984,-0.6264974131072301,0.2460302034135622,0.02650643984625914,0.021404067539290018,0.2543701880932814
job_02171,0.055073175736886464,0.43272338439428837,1.044015389024048,0.47195230679234845,0.04710607074629957,0.03957676046233958,0.8740334398688252
job_02172,0.26343404039525214,0.2340466510720277,1.0806010627464289,0.5618254213329035,0.08842866286892326,0.050047851979798594,0.8647993085327201
job_02173,0.552211553666427,0.3155277197978042,0.8540229406207782,0.5091653278840215,0.03225321544289485,0.02548412975538326,0.49410072653576864
job_02174,0.5795691553918977,0.09582119024627754,1.1176133659514884,0.6861481309470207,0.03596466952624647,0.03010218743840134,0.6867196543618247
job_02175,-0.1178091873059694,0.6785149269576725,0.8518123504654387,0.42314198922589835,0.06976896912130386,0.038446696179408976,0.801454260348297
job_02176,-5.319175536882541,7.41513867872431,-2.0946377196965376,0.25787664025918583,0.15170394845403934,0.07830451103893235,0.7339431418417697
job_02177,0.5511834293191771,0.2287312070274098,1.0147739561196263,0.5700695142106624,0.05177791002256979,0.03742520724930746,0.5818953636534131
job_02178,0.14901161596939283,0.6040336321771289,0.7636639042098663,0.4391623346605246,0.04185873437343985,0.026604202794185697,0.6091947518534782
job_02180,0.2675063352849077,0.15879182995593039,1.2600961800343116,0.597705533986616,0.06003174340792347,0.04672584845355722,0.9357418347591618
job_02181,0.41686176179647483,0.2449390517100171,1.0152909485130683,0.5359315955662024,0.05050883408595264,0.030508263101300247,0.6997191864935082
job_02182,-0.23733394169214395,1.0819389332097566,0.5122581700620203,0.37810676128638,0.05709978620361225,0.03222198233489215,0.5177750084823872
job_02183,0.6192222384968984,0.09175157700861868,1.1490058106458245,0.6963571948962302,0.041188747411520635,0.03680561128354554,0.6511161844944829
job_02184,0.0992896664567879,0.5307391560993804,0.8725442405344301,0.4461901926683134,0.062185860955304775,0.03614930399410661,0.7317811774438316
job_02185,0.33192493054552935,0.10872182524141029,1.2841667916879234,0.6490949032171461,0.045125978725661646,0.04212474516777278,0.9209132442130605
job_02186,-0.15097937586361485,0.8819038366914178,0.7351544809897981,0.39764158846744246,0.04811855270540763,0.04037176266174103,0.6311755391721972
job_02187,-0.1188341264523418,1.4892466687317012,0.04570197736335118,0.35261336414201555,0.03517490632765753,0.02781655400923408,0.32638072405940854
job_02188,0.6267047341342439,0.3458056744197374,0.7667091703408201,0.5050934974758706,0.046360278952862245,0.029017806164069408,0.38973959144601866
job_02189,0.186550599145973,0.10723181629079338,1.2955526957939076,0.6464158110881241,0.05879272755143677,0.042434115911077125,1.0678775845632338
job_02190,0.548353082538513,0.11077846365569556,1.0963996326521253,0.6737975879983042,0.0387766154849627,0.029630977453364626,0.7025884538057915
job_02191,0.4766525260535667,0.317335716123957,0.8845394510540516,0.5163748907050063,0.038774027358168144,0.025893739943038747,0.5683517578224764
job_02192,-0.03129601872749914,0.06679181413322706,1.5403481458941835,0.7264867712162839,0.07012077160431017,0.059911457007598944,1.326384204594272
job_02193,-0.18774519179675375,1.0775346324854704,0.5236417074274283,0.38202671075600614,0.04593471937899526,0.03320896466497969,0.4722805593112832
job_02194,-0.9449143450112456,0.020121339754500308,2.090273989119738,0.8840225482271725,0.14065231673174733,0.11177143725081516,2.2869630052567453
job_02195,-0.08682680781012427,0.5016583168012866,1.0775807648463673,0.4597147624600293,0.07243930605185471,0.050369403071511415,0.9471384910088376
job_02196,-0.005180349984622208,0.15540529316955728,1.3518841478183503,0.597819263478665,0.0681746783339218,0.050504648105245555,1.2118750568150651
job_02197,0.4770047144787244,0.1623595314409142,1.1196225742965327,0.5986393663635343,0.0473069276427266,0.038407524169208666,0.7225657540803615
job_02198,-4.388851701886374,5.519894444930938,-0.8018557291999948,0.23910899946688582,0.08319873398602917,0.0426444268767386,0.23097725695543558
job_02199,0.5100079334472201,0.11281809721673193,1.1042107224170774,0.650720329493611,0.05331827842039372,0.032225204831531844,0.738753969336048
job_02200,0.026081622974118823,0.8307187812891301,0.6309338895214783,0.3993274457096768,0.032291290393552594,0.025975854737610344,0.5050995957367511
job_02201,0.37609225469295643,0.351265440894651,0.945168673506193,0.4965733836217649,0.0454599505149192,0.031837138544165915,0.6344623044123926
job_02203,0.41612575372308896,0.12291014289217608,1.1855832416741539,0.6308780229289824,0.055591451589530716,0.040180751131303934,0.822964103384735
job_02204,0.19516234145099448,0.10912228810301236,1.2880296913066416,0.6368480212289555,0.07255213380205046,0.0473328255270618,1.057935370445993
job_02205,0.3673963099313226,0.03312123736936742,1.3376604485466637,0.831439241668977,0.04121889817430678,0.03748503451656988,0.9605424526993099
job_02206,0.2644600830679815,0.06420559057565546,1.3453179959805963,0.738921481437668,0.052164776714652576,0.040798341895999415,1.0334643263563632
job_02207,0.4971618932038188,0.16713484570292314,1.120952307429352,0.608858821048168,0.05695952045740359,0.04020547879645046,0.697863261093258
job_02208,-0.26452712677757967,1.1887621268842568,0.4537204485236124,0.36084783853697555,0.036039468589503534,0.022527365180035102,0.437344999893323
job_02209,0.5741972674419209,0.3089678288876351,0.8364727610095298,0.5084746186102671,0.03321001927768168,0.021835107923465887,0.4792349036704441
job_02210,0.6365067699313797,0.318706042027727,0.8195700506219376,0.511528646626379,0.04491230544816794,0.02763792209161439,0.4066671880408933
job_02211,-55.71441963249902,57.511966739037035,-6.071854777690252,0.1035797136102917,0.07963660562371229,0.052753346505433556,0.43557710653801207
job_02212,0.16025057309114688,0.026785386900809866,1.4369994704176574,0.8457545612324354,0.07261796114145859,0.049360121502917645,1.1752940400080434
job_02213,-0.5484470411170402,0.191754494478672,1.6790523130728143,0.5736825895849748,0.10477883240527282,0.09177949890907885,1.7187425466383681
job_02214,-0.3909865303550526,1.4998773814599147,0.24570003977097604,0.34049373220045287,0.03317181304562935,0.0230820541512297,0.25285914889513794
job_02215,0.4884209157251671,0.20042821898589724,1.022057504548715,0.5634241770981362,0.04455643660156788,0.029666072649538473,0.6730008652889357
job_02216,0.33973143296563635,0.8529243669394224,0.3276696316825779,0.42853283662866143,0.06628095620923567,0.037480813338255044,0.22689507692474042
job_02217,0.4363699199771141,0.2630702435395069,0.9791734187331718,0.5570727034561865,0.04040464019474131,0.03375537173438152,0.6627198364833791
job_02218,0.2698184217983083,0.5289682236418947,0.777110692137997,0.4482712975369052,0.033145858793841784,0.024531641663576777,0.563013354559797
job_02219,-0.1667371784308634,1.2207123861335558,0.42830024304950376,0.3664821794496272,0.05464999315245265,0.03302017017117149,0.3077847922973076
job_02220,-0.14003678030230193,0.906192522950081,0.6147580280380467,0.3896529248060897,0.04519656165670936,0.02843023776933718,0.596004257352221
job_02221,-0.20043765458161544,1.0333061486300763,0.5483083128126187,0.3743704091442135,0.06003520594921077,0.0395977970777296,0.5292215059515392
job_02222,-0.7981980304957891,2.006780102154072,0.039293400760107206,0.3125977797732002,0.028109504220067305,0.02119828832735271,0.23376253856924234
job_02223,0.32882088412515337,0.613902473852279,0.6742454668457386,0.43403027274728295,0.03222673966768968,0.025697265452443902,0.4196266420225676
job_02224,0.15124419887890475,0.11917295551429886,1.334864712106206,0.6363094156654331,0.07424925354657591,0.050014877525180225,1.0918428456067963
job_02225,-0.0068026872849481085,1.4330018705714318,-0.06850262868714833,0.4076366487403574,0.09916277279980269,0.04944427431239863,0.3590876658623854
job_02226,0.5053438664993534,0.22189188524102396,1.0248440006144768,0.5516824752725155,0.04187934814247059,0.02945531191818957,0.6347142482596226
job_02227,-1.080553585907455,2.063063407679025,0.1342753662639569,0.31264212522897017,0.030076077197107746,0.020906492243409763,0.37973017822843014
job_02228,0.25064302171623026,0.0919525756174437,1.3040771672992255,0.6633207436364159,0.05090544960165123,0.041475605837522515,1.0190044026663259
job_02229,0.6916936592096335,0.3516411054707144,0.7308311616513606,0.4925925054923997,0.0359703475288591,0.026018997918402134,0.31884523531965203
job_02230,0.6144153975711493,0.3485561220003769,0.7726073874447915,0.4932901102090809,0.027835072775546095,0.02094401993370249,0.39887848042847385
job_02231,0.22722146370792942,0.8722624327321049,0.464225643240517,0.39112313069051746,0.021735117873497845,0.018749863363152156,0.2623161035599655
job_02232,0.19054696852063763,0.2989639373051545,1.1450498282863684,0.5157893440948302,0.058848830144744534,0.044588584817426107,0.8725090941742079
job_02233,0.5169170192016457,0.6255447261287332,0.5231640928764154,0.4259032173164777,0.0356045049359941,0.018420366449032822,0.23238184015989072
job_02234,0.42355304288643447,0.5097704791280585,0.7110892134909669,0.471320901008853,0.04153449986060227,0.03025539066514499,0.42873647798550707
job_02235,0.44816109044116914,0.3017599879705056,0.9556286719785201,0.5155711992548629,0.032555417551381735,0.028202126518022955,0.6122389215883253
job_02237,0.6858369616381265,0.16565424229321274,0.9649756069388304,0.598860009950766,0.032528230362045,0.025579242741446233,0.5109287960686608
job_02238,-0.0725390149713851,0.46293900066232285,1.0432124161826732,0.46600023803638774,0.06236763742754078,0.04041492909442964,0.9715400143090622
job_02240,0.43496935479591686,0.6056057155968251,0.6127226069974753,0.4554058161810508,0.04691678385146242,0.03837111353885993,0.3212349296072581
job_02242,0.1295367250311266,0.29114089828726386,1.1035371522668276,0.5256814154828634,0.05751868956215526,0.03815489080875233,0.9409223766816095
job_02243,0.45809383066020504,0.2587316122754194,1.0017884109750297,0.5526984444080455,0.040254844350013336,0.03371437773235251,0.6453645570643756
job_02244,0.18790330733289645,0.37471834665798615,1.0059133608500577,0.4851330639754855,0.03879673318488567,0.03437619931437858,0.7993383460091175
job_02245,0.38534533574869434,0.415136723636286,0.8529416425433148,0.47249902414003764,0.03374814637175913,0.02475355859194876,0.5613079406150197
job_02246,-0.09646573098782751,0.0708799028618242,1.5420497378300273,0.6956287958368823,0.08414576489194468,0.06785771640977849,1.3880958281260034
job_02247,0.1645482147542907,0.9936557521549071,0.37113300814825423,0.3751712630665592,0.024027189084609216,0.019297739032068377,0.22232307694580045
job_02248,0.1000364292192663,0.24461285621787565,1.1737863178490433,0.5376129879174973,0.06308926596468077,0.04818614458870849,1.017230714562858
job_02249,-0.09262143212203948,1.0499440006283067,0.49637895595740616,0.3757532094674348,0.030749701364312865,0.023146018642893527,0.4048674314937327
job_02250,0.47577504823681543,0.47538178074604254,0.744952407330002,0.4586805362865617,0.05353124397424763,0.0350712192679834,0.41092317101714193
job_02251,0.5393765047770847,0.2455522993711847,0.9923169095722362,0.5718402452821026,0.06302532903808371,0.0403866722344274,0.5776911958517306
job_02252,0.5130161265801741,0.4938940263731582,0.717374264802645,0.4600769592264619,0.04758002276207978,0.03188920997835235,0.35453984704666763
job_02254,-0.18639671982479553,0.2041471027605372,1.438127804840405,0.5785575934975135,0.08368133788151767,0.06931917899278271,1.3441296170642583
job_02256,0.23209440130180387,0.38383270481206794,0.9641339123871735,0.48483615931844026,0.04052691976315608,0.031150665320131173,0.7462928938861282
job_02257,0.5725174813574387,0.2899724202347359,0.8529435499760896,0.5155220815636067,0.03217056459007035,0.023614567428170332,0.4994500984078253
job_02258,0.17700805228085725,0.9546542958112925,0.4381022376480768,0.3823574125102845,0.03326168681439834,0.026365505052977238,0.25121057904538624
job_02259,0.2097398125376053,0.5315497212394606,0.8250806097737832,0.44527012925367415,0.046644996147710824,0.03263134813186301,0.620750466222934
job_02260,-1.0118788586526868,2.914157863149176,-0.9093572622217454,0.3484018538218648,0.13197052494260678,0.07600724683969891,0.5795413856668516
job_02262,0.043156103591913145,0.5639126641488589,0.8771426365276161,0.457828873918413,0.056999944688505694,0.04010817415475159,0.7553412322592279
job_02264,0.45874026071029705,0.276763005953595,0.9462641610421522,0.5352418991476565,0.03431130915929376,0.026894015747929205,0.6265067333361078
job_02265,0.5039176230158879,0.34671012787667993,0.8603605898554607,0.49503825822477865,0.04206413386636183,0.026063157088237594,0.511252249107432
job_02266,0.39631404100734074,0.44964610686734,0.7965360255808855,0.46771642717517176,0.03080219370423845,0.02374957209229337,0.5161798521253191
job_02267,0.07808499723157822,0.4694325312495064,0.9202220624241263,0.47115616503883856,0.054075590733876286,0.03667813502096563,0.8146624715189154
job_02268,0.6246849155759704,0.14132680861019242,1.0455510258038427,0.6192625757187598,0.03895110112803782,0.030412202314431917,0.5959082758138372
job_02270,0.49092379928600677,0.2336908704909209,0.9699365567738967,0.5530225425255385,0.03117129242864652,0.025989402423725244,0.6370453302230724
job_02272,0.33215756302140853,0.11659318412026842,1.2361258674066586,0.637484545665099,0.04614451598476709,0.04028117365055626,0.9133792528583231
job_02274,0.5392570397276958,0.05612930264717514,1.164896829267893,0.7348094050453716,0.0517734854396836,0.03525225792637043,0.7667836576251292
job_02275,0.32534060531083003,0.6934282813068011,0.5988175356992077,0.4202789516422184,0.042655495363124525,0.024937685377988093,0.34338111338236876
job_02276,0.3730267887272994,0.21426859967261808,1.1009897462934166,0.579316196795767,0.047723532706630364,0.03738157073817968,0.7750046116000826
job_02277,0.077089880252733,0.3030898490700682,1.1445400699916233,0.5167153211388821,0.05611852379414217,0.04431434880892027,0.9819002706771988
job_02278,0.3858778006375782,0.3965477488947007,0.8606436127793776,0.4802445104478168,0.032782390988498424,0.024691481039945725,0.579514450467721
job_02279,-0.05505142407607106,1.0348266414655714,0.49218282105371197,0.37542123102237773,0.026130943527245088,0.020703775890819433,0.3822047826104997
job_02280,-3.290929261218542,4.78001577324165,-0.7654574835275069,0.24652442182358925,0.0499347141000515,0.03511985147471608,0.36141700706363244
job_02281,-0.9449532765859259,1.6555151892226252,0.41046885508629366,0.32988468641515795,0.06421910087379545,0.039152363455514705,0.6513280873633007
job_02282,-0.5741165281066696,2.0937609735361056,-0.41931578856248203,0.37736191812733577,0.1003386459109649,0.06323075152500093,0.3680569309323396
job_02284,0.4679817341864782,0.08970487831850953,1.1928569078153224,0.6767118061702412,0.044832879044965364,0.03689476592748012,0.8043533874950122
job_02286,-4.403504149639235,5.534055499473933,-0.7258649821754317,0.2391015240249422,0.07317425373883628,0.03159776351115722,0.23146865016530227
job_02287,0.015147615762118675,1.4222137118093479,-0.06959248052538786,0.4087923592460627,0.09016385031455304,0.04694832951057206,0.3676938337805864
job_02290,-4.97864917033165,6.218380229986192,-0.8692408965039465,0.22083992922651144,0.038801057118328465,0.021195075928046512,0.17822318146365546
job_02291,0.5625643321764373,0.0960766433659804,1.120855252885641,0.6728232128074907,0.03259321991051298,0.028686763645869983,0.7034990244575822
job_02293,0.6517655586922028,0.19519045575655983,0.9230987157400232,0.6231760610724263,0.04685751102875509,0.027864381912797203,0.5150139855512373
job_02294,0.31924553737100037,0.06048678269623565,1.3129808503559501,0.724276960965797,0.04807515587039743,0.03984861733324285,0.9823776799327639
job_02295,0.13017547324882442,0.37519365953740447,1.0242121389755425,0.4836190921018536,0.05012255263221105,0.03466135682524693,0.8565108672137711
job_02296,0.38667518924921396,0.5255339732978956,0.7721614478170342,0.44805521407271315,0.05129003994610073,0.03588055205450978,0.44975083745289046
job_02297,0.3900144488768346,0.12321415455413692,1.23226721734197,0.6442381751837204,0.06075242052987397,0.04709123712683176,0.8489213965690284
job_02298,0.30523588647332217,0.35956355886878516,0.9670219052931618,0.5120204224005144,0.048904261746841336,0.03392077486656193,0.6970805546578926
job_02299,-0.07416495115264048,0.7177017973804499,0.8150284232705398,0.4272873283895267,0.03846328319778457,0.03283448744771147,0.7188831537721905
job_02300,0.29733092014515683,0.8669253672918094,0.45343952297127416,0.3926410331018218,0.04032727846851923,0.02826237514383163,0.26915673587024047
job_02301,0.44561407923365615,0.5653863248172654,0.6555383195483517,0.4422835871819706,0.029207847412071674,0.02539009058532962,0.35063959594907845
job_02302,0.4403566034505422,0.14816952429570276,1.2052275669520536,0.610105380775524,0.05170188439911163,0.04390987444324886,0.773493872253755
job_02303,-0.7778999292200335,0.0016629606456645617,2.0364270176563335,1.2667632804382774,0.10494494892996409,0.085917993049295,2.138596968574369
job_02304,0.41438546119218633,0.24507241555180131,1.018153728421416,0.5340664729710434,0.03918137295323881,0.029158273435650243,0.7027021232560124
job_02305,-0.2463552926781601,1.2765929788752384,0.3273422390260838,0.357200029831117,0.03333206156131498,0.019050268492590547,0.3320423138029216
job_02306,-0.07237280202871464,0.20036578549960776,1.270105162281223,0.561877585640261,0.08726715040055612,0.06530201936754425,1.234067016529107
job_02307,0.44001679232808566,0.46872086436964927,0.7295070668043545,0.45831570293792223,0.03584403993275134,0.02358009301912703,0.4529523433022651
job_02308,0.4515817009164729,0.052049331194737904,1.2606989956991168,0.7852824022944348,0.045268469856535994,0.03544175475158586,0.8584089678887892
job_02309,0.2278149037414229,0.7876686214518704,0.5131575092342253,0.3995598739389572,0.024370406990822505,0.016664139964643623,0.34603647480670663
job_02310,0.5791008460436409,0.0949161187285535,1.1179178980023863,0.6753808028986313,0.03129320604643693,0.027558964959864356,0.6881330352278056
job_02311,-1.4545959033207336,0.002959070358263573,2.240354647936992,1.1344698885059004,0.16389454427522054,0.12861923690238136,2.81319683296247
job_02312,0.25592466807722436,0.8361743030555239,0.49560996615323183,0.3954222578943488,0.0496873254541008,0.03799570907399356,0.2696710288672517
job_02313,-0.08654047194263668,0.24259670278573645,1.3197567901744727,0.5427036792854723,0.07221436564420568,0.054881990330416686,1.2058737691569004
job_02314,0.6164161364841737,0.09061646704477391,1.1433892490832116,0.6949790603816305,0.03848250502069988,0.032568422775477994,0.6551973964710525
job_02316,-0.02713338357660369,0.35515977944485455,1.1181041847401871,0.498577886674411,0.07684397727037846,0.04548096523967032,1.034023604131749
job_02317,0.43932710074044073,0.17484229576108065,1.125676025718119,0.5905554338633758,0.045844741318738565,0.03514385951218919,0.7477206034984787
job_02318,0.46627359436722426,0.6153785024117322,0.5820804349422208,0.4292765797112656,0.024143663854266226,0.020256283386643738,0.28046790322104354
job_02319,0.2708124789287881,0.05995904436102107,1.3366918967939894,0.7675406242842419,0.048608307928817464,0.04354710297068877,1.031428476710191
job_02320,0.1952781877860768,0.3668316781669874,1.0280912309778283,0.49425350821710146,0.03925177246826112,0.03252502225693484,0.7998301340469357
job_02321,0.0410285255086121,0.08636761277688464,1.4418525367665682,0.6744851796659497,0.05877409883319334,0.052529074549593165,1.2347038617145034
job_02322,0.2214501616060143,0.2765707796332419,1.0220645067051237,0.52345460977511,0.07123577108099385,0.04189610196048785,0.8640190587607437
job_02323,-0.9236972362060762,1.014249153458244,0.9616887864028096,0.40081406412482495,0.11176728790975723,0.06947703122662717,1.271858082747832
job_02324,-0.6389230089833581,0.019713248973642555,2.034663944379162,0.8976525832891957,0.1882476963208805,0.12142443091513792,1.9812797600097154
job_02325,-0.001227569514628777,0.20575485032637092,1.238935443470688,0.556674416771839,0.08710136350249924,0.05382156342435024,1.157372719188258
job_02326,0.4069358246507698,0.16398773139727577,1.1307253037682532,0.6025076383848467,0.04078793084249378,0.03682982688110133,0.7912464439519545
job_02327,-0.03359021241338719,0.09570921529212269,1.4468587664381816,0.6633063743106143,0.0867285910084986,0.06091089554938715,1.3000509971212646
job_02328,0.5504066673966653,0.2940001409733865,0.9065602295477411,0.5178761185083075,0.037182481410903565,0.028121258870261425,0.5176031916299482
job_02330,0.20221271035676738,0.5621191456795223,0.7586338815337994,0.437245905465658,0.05157733535197248,0.040035395076624486,0.5976681439637105
job_02331,0.4622109291998226,0.23595449456697618,0.9767397723682466,0.5397898653368898,0.0584500080622121,0.033901683199807915,0.6639945762332012
job_02332,0.13152223724218423,1.0827712514613128,0.2759103355924457,0.3885551522245685,0.0302765695484073,0.02356245002565592,0.2520747520881317
job_02333,0.17322751246045578,0.1544186511313246,1.2306084529911723,0.596602694909001,0.08531345110931643,0.050616014011426215,1.0341738364082196
job_02335,-0.6757715827372369,0.04258539527026961,1.9872740633050863,0.7706021760990273,0.1586008896558392,0.10937230613750396,1.9952961874669672
job_02336,-0.03220291561317533,0.05922540901154976,1.4706175018537326,0.7195564640443788,0.07896779927897506,0.059266316255738256,1.3349475066016254
job_02338,0.41677783685562264,0.4962519800468956,0.7385449020740014,0.45298000457464555,0.026313232623196525,0.021564989063412032,0.44874018309748176
job_02339,0.2694981468157272,0.0187991515116472,1.4434566384529328,0.9128234447206582,0.0480121722585204,0.04429852948673788,1.0739627016726256
job_02340,0.13856316925246784,0.23537900043915566,1.1065909705137043,0.5379735502632594,0.07145564685740538,0.04806767086108815,0.9877278303083764
job_02341,0.6004337071849577,0.22850515182834927,0.935092754655966,0.5516088748684271,0.03860220925622833,0.028921378013420828,0.532941140986693
job_02342,0.5059548594581457,0.355253349988216,0.8443755537410359,0.49552659528776444,0.024000061236352115,0.022179624582239172,0.5003817905536384
job_02343,0.40283831745605964,0.6881718845941863,0.5621708035932274,0.4162428484811181,0.036419058981306984,0.02533411514132222,0.2709897979497542
job_02344,0.33180666901404016,0.8136883013126918,0.47632231679996345,0.39793223631823654,0.032683478977179846,0.025018034422185902,0.25479358352902315
job_02345,-0.03972425890398862,0.06517509668487867,1.485093571031238,0.7331016139921251,0.07397019082447995,0.05880169109343024,1.33639916221911
job_02346,0.3457337719322481,0.15608605962046437,1.1560628967189948,0.5937945504341461,0.04029772269533873,0.033498461523425394,0.8605501684472876
job_02347,-1.1720985746517962,2.3520359205982593,-0.10163063735545295,0.31067268755234595,0.0600480493131054,0.03714600817443667,0.18676336557309825
job_02349,0.29182445332754003,0.38089993808029504,0.9436449289208166,0.49280938856499945,0.042195970724279976,0.0324792323251979,0.6892456085921648
job_02350,0.3659576326423851,0.12955616948236426,1.1630985296656449,0.6159065716084635,0.04253307762391865,0.033266303368364974,0.8666061978752506
