name,a,b,p,q,RMS,std_dev_abs_diff,max_abs_difference
job_04538,0.9598156979950095,-0.03330218011437064,0.7351575977549479,0.4392057825134392,0.053048741711505226,0.048143102547352865,0.7719192877358341
job_04541,1.4752060425113773,-0.11021118955764359,0.43465172135081165,0.4346476635529232,0.14826350297262594,0.0955174033041439,1.1901870142004165
job_04542,1.0429972070066797,-0.03038477852257285,0.7298240050379492,0.43216500739425195,0.06617366145565844,0.058980923688480846,0.853982819151692
job_04543,1.089267320479976,-0.031948645963312226,0.7253878451122383,0.4358619939017888,0.06802066144087483,0.059428649890832116,0.901464010529992
job_04544,1.5671427393881427,-0.2102654926279241,0.4350120761712071,0.435016090556517,0.12066773494933901,0.0806857211358218,1.1477160738055272
job_04545,1.1487919556777262,-0.04779305474349402,0.7425121252514503,0.4619066371584211,0.10727757507836927,0.07200086259094876,0.9583509447414158
job_04546,1.0756769018371468,-0.021286506827347715,0.698616441127305,0.4151226137746801,0.06365025432935564,0.05311909893090253,0.8869720143248256
job_04547,1.109831395457934,-0.027858096821744366,0.706631234385032,0.42570502502359736,0.07469081724028957,0.05915238420442137,0.9192660506480226
job_04549,1.087776578650526,-0.023795549270225654,0.7036627738155347,0.4218519159418275,0.06930722541292555,0.053645366207163384,0.9010584173915026
job_04550,1.168794004895164,-0.03232560640211729,0.7174174555067379,0.4376188182644176,0.09103847910635934,0.06506433822835463,0.9822901626259557
job_04552,1.4314952763223874,-0.01610194937372385,0.6955276595160046,0.42084422052651826,0.150334112777076,0.09664500371320342,1.2565492431629504
job_04553,1.08858070441485,-0.03263701353847776,0.7325964040174912,0.4401172132184965,0.06731435036200394,0.059735538674443485,0.9031147181513863
job_04554,1.5164125940202138,-0.20629802890093424,0.44406259578078017,0.44405951124371845,0.12073638039583953,0.08454148471683993,1.1079555607480456
job_04555,1.1662261099958457,-0.028582856229276966,0.7389712193489788,0.44208781505601824,0.07783449909002729,0.07055582379203677,0.9843807204992057
job_04559,1.2221367690691411,-0.0318981026279086,0.7309841560729566,0.43950050296735715,0.08431182982746409,0.07507594548571173,1.037657943653223
job_04560,1.0069642603903457,-0.031398124326497516,0.7358436340592456,0.43604718175455565,0.05706525258769566,0.05305088454813795,0.8195772088842959
job_04561,1.2347948857160365,-0.032009805914990024,0.717742967239101,0.43757305072515457,0.10310297092683761,0.07477232985987037,1.048055452732282
job_04562,-1.5932257567330113,1.7970394800214702,0.3221737395809548,0.15078776690824708,0.07776485687774672,0.04001404185591928,0.28656084409192073
