name,a,b,c,d,p,q,RMS,std_dev_abs_diff,max_abs_difference
job_04704,-17404.723977561087,17405.837575568006,0.029836391885729445,-80.89053038157094,0.004677530473119522,0.7455251730794996,0.024533893753591055,0.019106947580609733,0.2184856011949241
job_04705,-1029.0567062729751,1029.7593632094124,0.40984792916527196,-9.17423284062921,0.009458228635056206,0.4547056448734588,0.021414425997926513,0.01669378869311508,0.2493951343974492
job_04706,0.695517943611167,0.865648223407971,-0.6404211878887325,0.8957087200540906,0.6373803579372245,0.6565894074861709,0.05574551777991384,0.04244851088910193,0.44132502086959424
job_04707,-4109.231104868326,0.0771975473266815,4110.275303253258,-32.339229424106314,0.6217474594945833,0.008016257947369,0.022851982668757435,0.018559065236052653,0.24052406774143487
job_04708,0.6621967607995395,0.4351114933136146,-0.243305111084449,0.9120948807114566,0.5667247559444473,0.5667276497051906,0.03972558020959294,0.02491249401050659,0.507846856971295
job_04709,0.2863255153853551,1.6052414431867974,-1.1982770364886492,0.8984703996933892,0.47675976346477483,0.4767594923940618,0.03416371857989149,0.028731083694984554,0.6687600779164968
job_04710,0.5233540510906852,-1.229122495982597,1.5412871252376,0.8912614631129618,0.5129161242424024,0.5129101691091023,0.030506297321780843,0.025051134179476423,0.5263713196543119
job_04711,-2636.628309320122,2637.684167772634,0.11155004277832245,-22.831632662327802,0.008881323799455316,0.60809223521595,0.021834144754779104,0.017703598386495722,0.2001229883547575
job_04712,-4259.271972701597,0.022863282502636983,4260.444661114342,-36.17847563452557,0.7559782324565509,0.008618865881540408,0.021825365834937827,0.015057871019268875,0.17473495363542324
job_04713,0.11760436046985627,-0.11398971882309308,0.15343924942741005,1.416970848629321,0.8420734871536504,0.842076956311865,0.06976169093986463,0.05269072457674711,1.2046261089258268
