name,a,b,c,d,e,p,q,RMS,std_dev_abs_diff,max_abs_difference
job_00890,0.37782246318665735,1.4162793855664502,-0.07211773137871419,-0.005600469975279062,-404.9992921962231,0.3598423687268085,0.3598445595242869,0.06263969121444118,0.048531704429776445,0.7176101890776849
job_00891,0.6077047158094658,7.349054184610331,-7.043146405377837,0.734792294233772,0.4351436459370071,0.6156185151697582,0.6189041476672751,0.02903653807229828,0.022381961199791228,0.21743537527209433
job_00893,0.68181025274821,1.7321607081794024,-0.7057013119446901,-0.011950317198873121,-262.99992005881876,0.41151715417282436,0.41151622847405844,0.0783127573191067,0.05413977026504861,0.7786008573245273
job_00894,-1.7309329237894473,5.03141071602073e-10,2.8507765665516858,0.00823065988933865,-143.95661840937535,2.9298935758403197,0.27971386906860657,0.03381560405832768,0.028846886468600282,0.3936907148681821
job_00896,-1.938654544375618,0.04630833267534939,3.0394741128801956,-0.0007462191215981762,-150.00007399895983,0.6321258483271827,0.22625055672242067,0.019689251549237844,0.016966920469123507,0.2145210284130119
job_00897,0.43393094394805115,-0.668615052229427,1.9263671652822063,-0.008465635399485721,-236.9992830148413,0.37634631460236095,0.3763554319665511,0.0743604541334293,0.05425695134596031,0.7341650495907497
job_00898,-0.1423347878695889,-0.16455222844406156,0.23653847303141176,1.3048111982794461,1.624482752292482,0.845885455955191,0.8118241302327964,0.01828221402865173,0.01380509221549187,0.17347731701396008
job_00900,-1.9210499666910696,-0.8027503951687168,3.48499728098607,-0.012902086183177905,-346.99873522063564,0.29874099389677117,0.298740093348286,0.07680461110024128,0.0397689694765335,0.36343787036243747
job_00901,-0.14744563803910662,2.1724159330380215,-0.4460332332245315,-0.0038951167367362615,-383.9111937927596,0.3362412603590441,0.3362435318992094,0.06271153663593579,0.05622442029282147,0.6159086923412278
job_00902,-0.3686626330373651,2.125279984318501,-0.40901115470851684,-0.006612253370728307,-293.99940778175653,0.34128259876651146,0.34127945960898415,0.04571780733034221,0.03267164362714195,0.440031458764635
job_00903,-0.01383860393479134,2.091750350791379,-0.5473437951337331,-0.002669148626236567,-364.99328970691823,0.33804675456670424,0.3380487534043174,0.03891030833162503,0.030420124624233495,0.4995259092227875
job_00906,-2113.988117307852,0.9997478215849651,2114.226988695899,0.0030759166803861595,-234.85727369002174,0.37549894865224515,0.00017756058697127232,0.03138125760791574,0.023081472286009326,0.2514277096711679
job_00907,-0.03532698126459746,-0.06309785342973924,1.6400387582588536,-0.005397929669890704,-297.99410711245514,0.34152880914391676,0.3415244607250401,0.04540920349073338,0.038853859520802454,0.5739699294836709
job_00908,0.5319053308800796,2.0164045752714324,-0.7934543902463081,-0.0032908746451751295,-284.91757557008754,0.37430578816150817,0.3743050974086555,0.05257889160529497,0.046762527035368505,0.6905131768711488
job_00909,-2.964446798933627,0.013330114576993055,3.8939024442625443,-0.004107077980626469,-238.82470457222718,0.8325057522171282,0.2086203859523462,0.026194336352069997,0.020559957400326914,0.34350906782245283
job_00911,-600.5229157538434,600.2698175815411,1.3465937489002255,-0.0011699919668449199,-191.99992673630413,0.00042614014115300913,0.3664030856622569,0.02358546379968142,0.018796632352855863,0.2466523749078513
job_00912,-0.1364236328045572,1.9895289595689676,-0.47759659974610574,-0.011401913199481386,-268.9987424993483,0.3575258708866766,0.3575271152546152,0.04863305277682553,0.03660410461221514,0.5232650878752163
job_00913,-2.943927031419291,0.06867293888922758,3.828585024926698,-0.003036152702574323,-274.99987901592647,0.6073358537457382,0.2025588488127067,0.025615964759966768,0.01918263611043202,0.3531310679793558
job_00914,0.6633105092476262,1.8374028484985858,-0.8360888522826452,-0.022410518203448148,-327.99702899925563,0.41620842695608634,0.41620547134886,0.13466193379623423,0.08039783908570967,0.9244091531214151
job_00915,-0.17272728161922493,2.1265371593257796,-0.4658902675805442,-0.005656433135866072,-176.05537568913124,0.3375902379472445,0.33758991332056115,0.059758569294678314,0.043428938504105605,0.5419949138759828
job_00917,-0.24962628740930815,-0.28622956038845915,2.018932050419827,-0.0038879404661692424,-287.9358444834838,0.3306063783852895,0.3306059166542176,0.046672186670898584,0.03785940852959294,0.5133472532692371
job_00918,-8.94014359794484,9.79874508969618,0.04563542758862053,-0.0030471203424363392,-384.9996983870124,0.09260137387239253,0.7600770407737735,0.028736390318874372,0.02346262368754877,0.40151304964361656
job_00919,-0.32515948615719453,-0.39216147656615397,2.2396037746888275,-0.0055387405559736685,-300.2495311908454,0.33736139701055073,0.3373659858487255,0.08163978651153518,0.06438081211951444,0.6229662488335121
job_00920,0.25677287190715564,-0.675518190819253,2.067046085383724,0.0012026633833688112,-215.941072891045,0.3772269069342449,0.3772209763982854,0.04641982915274191,0.037301332757976535,0.5537540395703549
job_00921,-2.456863854468065,0.005480669625561769,3.519513952279434,-0.0005006030564318366,-289.56812003109616,0.9050366059146931,0.22466424249594877,0.024694999171141565,0.021049839986156702,0.2845877834810919
job_00923,1.2618435152625633,-0.9509500064717861,1.8302331709078872,-0.009335648638440957,-268.98713084297,0.4382003697155058,0.4381990891728428,0.11661001164906816,0.09083548308712973,1.1378826327407017
job_00924,0.2924190294737257,2.057681191227262,-0.6867050933412341,-0.00846986119033131,-299.99952710079856,0.36405320964802923,0.3640539231296111,0.06645394657484599,0.04914863037141735,0.725375774773992
job_00925,-10.252956270480267,10.896728464967866,0.11810494499286485,-0.002511827858979524,-203.99843691031106,0.08869612402737566,0.6111022458878785,0.0402144610221058,0.031084469539167183,0.5538032814455084
job_00927,-1.1440268420275488,2.446157705691324,9.380452132299085e-12,0.01494933248651833,-147.9972080115561,0.30371840405081746,3.560430020646433,0.060812042077306526,0.040018145522067415,0.33523601739619413
job_00928,-1301.3351573686714,0.5028224784682033,1301.7629495292879,-0.005729329701437655,-432.9986747004768,0.45599891858327074,0.0005312109002027074,0.04671796545811269,0.034845168755306695,0.3258872076082213
job_00929,0.4542757848416068,1.2818708686683262,-0.052449299797536555,-0.006508601682077574,-176.98473345322546,0.38294530373725416,0.3829307909126197,0.05788125060139186,0.04933709873170131,0.6896666660226622
job_00931,-3.634885685248611,0.006403721434308294,4.481636291892614,-0.004080621760868996,-236.85838593401783,0.9672242308145734,0.19383552679227078,0.02997785090418199,0.021910116154191774,0.4332778412278958
job_00932,-0.4611896113946717,1.7207927980495483,4.8047667390884646e-11,-0.010495698396714534,-102.99986348194625,0.33254423549660295,3.393384158281996,0.0442975831638034,0.03197530338079277,0.4111258456619433
job_00933,0.7456385721222524,1.4334968162077504,-0.4435705775465084,-0.01964551716343424,-264.99944475466975,0.41559725189574187,0.41559762288339674,0.11934455839411719,0.07453089734951007,0.9401360804971781
job_00934,0.039883373984478644,2.1428497476339072,-0.5705183412250808,0.0030955212869078906,-155.92238411500202,0.33193068559404815,0.33192822981953535,0.03568674769015678,0.03031067758082579,0.4740813361885301
job_00935,0.3288392596084901,-0.7184902752664354,1.9987281101241285,-0.01357971348391786,-324.9768193486361,0.3818144466556811,0.38180902384504706,0.08013328138834344,0.05755970554316846,0.7591807614177699
job_00936,-3.9747979012622454,4.785714538805384,0.01818413131202758,-0.003699863225222169,-160.98446098204366,0.1892170751049707,0.8056616391885723,0.03326400475986527,0.026308502008642112,0.46445523187672644
job_00937,0.9899733516221971,1.8492386058578458,-0.8818701960183527,-0.01117242624282845,-243.98313020607048,0.4190371446726472,0.4190382002371685,0.11276640971151058,0.08003453773183244,1.001671529598463
job_00941,0.18373581305237827,-0.5493854430863254,1.9494918365057339,-0.008152391885151515,-267.99638860788497,0.3629764852138714,0.3629786711879572,0.057903449817295546,0.046359287482031615,0.6461761799812706
job_00942,-0.5272576720373559,2.240067378420251,-0.3529190407103612,-0.004608918551168899,-203.86035860208318,0.32110477531735854,0.32110793733280674,0.040989396393844434,0.03253890048986415,0.42734038389304185
job_00943,1.341877289717272,-0.9238064423929986,1.6746583394491428,-0.013175523211367574,-306.9797571713811,0.4520939348379192,0.45209578886507723,0.1024725882608907,0.0833070729026663,1.1238360370163103
job_00944,-1.7283795669096373,1.0999188123012206e-07,2.7284905814131855,-0.004001481168764786,-332.99971923715606,2.403752586127684,0.2821527197408687,0.03451555937549969,0.025572176435770106,0.28801886839181723
job_00945,-0.3350921094107517,-0.42262002763033807,2.173521684102301,-0.0023889021532650756,-196.98892326018884,0.3297336236022963,0.3297299911955978,0.03635791840998516,0.026004131012192677,0.4214466828191401
job_00946,-2.14928878251545,3.101508193123584,1.520019026024597e-08,0.004953968566437226,-167.99991422533463,0.26672456323043775,2.5336773594659943,0.03460441700278831,0.02575084333417194,0.5012160475695911
job_00947,0.4144459357783492,-2.1793351043340623,2.3230769121745793,1.0098716728352248,0.8359022264559534,0.7070001238762744,0.7021657810489758,0.027745905545428367,0.022229314602631885,0.2011748534047273
job_00949,-4.375498467526156,0.012974762307549039,5.344928532493462,0.0024978419897949316,-412.99389754377773,0.8811833846803627,0.1667691701673591,0.027902309774932004,0.02068497587406459,0.4251371225679955
job_00950,-1.8513013688541202,6.650305125674433,-6.647744901989694,1.975823599192154,3.989525743439354,1.141292165452349,1.141292169441175,0.0512901107396905,0.031001514664473352,0.20320430888227103
job_00951,-3.1626373093302345,0.2785756392951225,3.893996904681162,-0.003425117904705748,-396.9446619060284,0.4943322542656612,0.167931990269415,0.02772228757852429,0.022171695317803598,0.2890617619209701
job_00952,0.3838479932776527,1.5103570522782557,-0.233911050614836,-0.010102259590149456,-306.9972676112421,0.37572747091611836,0.3757382113767437,0.07010633660562535,0.049307821177763646,0.7381568061334829
job_00953,-0.46238969945936054,-0.35223653464146154,2.187371636071565,-0.0052530430374197615,-266.95642467696285,0.3266712658590509,0.32666957487142,0.0416932841553281,0.033320409814161636,0.447674754732055
job_00955,-1.3962690925048131,-6.820299955003801,6.852402004064437,1.7732364893774477,3.4458401714735936,0.7780396481938887,0.7780394761460195,0.023846092458946234,0.013879955162600167,0.17570156617239685
job_00956,-3.4826685464621208,4.409636521000603,0.012465601496791934,-0.001007203179126133,-374.9975609989033,0.1967306253193695,0.840816410459509,0.02525729245687514,0.022508820354823898,0.404263055757749
job_00958,-0.027190922903673986,2.1220838391288686,-0.5447630704304048,-0.005604266213451243,-274.8610154358847,0.3463949439874442,0.34639089776120213,0.051208732605657344,0.042881728956964765,0.5935690040494488
job_00959,-3.4776653529722115,0.004214230995268864,4.371542633109449,-0.007927843722037599,-467.9999465891521,1.043597414570946,0.19156961469653824,0.04465771375617736,0.027168311316569077,0.317802210675892
job_00960,0.5124598855563864,-0.29569068599519,1.5360713054261959,-0.007175832929575807,-208.99165843430154,0.37862448113721364,0.37862881604337284,0.08615969875034218,0.05456180523608831,0.7698005646467285
job_00962,-1460.2922999698503,1460.4010432357331,1.1408503825287053,0.0027838729692457125,-359.99559944138105,0.00021560550203921915,0.3625480278326107,0.027803409637384,0.02118011127075549,0.2544755540774084
job_00965,-4.958735550518366,5.837862884992809,0.26468455760764675,0.0038426107878862374,-216.99492315552234,0.11575522702133617,0.49459718361003085,0.024899582460219387,0.01950022056540382,0.2886416144648296
job_00966,1.6396816754048815,1.0570555386991678,-0.6100447479447187,-0.03501825252610701,-234.99955490743199,0.5618850806743632,0.5618827610419412,0.1675079920883947,0.11793867727238651,1.4562690780518466
job_00967,-1.8935236708265997,2.6887602435282476,2.5480836245655682e-17,-0.00450930559091947,-401.7616313296155,0.28991309753014477,5.350587322888984,0.03738258345386149,0.029215604457120598,0.4835189486311051
job_00968,-9.505445272539767,0.6055611078720979,9.913191484045154,-0.003876044044352023,-399.9996080753633,0.43039302807859986,0.05558457430085083,0.028115737425981953,0.021605214361807023,0.2771033107320078
job_00969,-2.356852800155239,3.290094733217019,0.021609825056774102,-0.0012843788178917093,-360.9983695966133,0.24363778662825342,0.6941348636288961,0.026526372661842865,0.022030023307728998,0.38387910972276773
job_00970,-0.704354970592133,-0.206248617102975,2.180313590141988,-0.005230402212521767,-245.99973778494805,0.3177597874242224,0.31777619131352114,0.03946164576186004,0.028945356471257483,0.3643555434093435
job_00973,-0.01259383046276733,2.102998211388592,-0.5809410028975017,-0.007574300137910116,-394.3331630448276,0.35109621455474727,0.3510899681294395,0.05233358414645587,0.038197857929790545,0.580191944161706
job_00974,-15.010845147105359,15.722668420648176,0.2549582599118909,-0.0021895287345831786,-367.9999735034377,0.050544346706903345,0.5327785827087405,0.03684275708659145,0.028255972508698823,0.3551858567458248
job_00975,0.8662211102934867,1.9367622183107813,-0.9143950845943034,-0.010506254634173361,-300.999638548115,0.4133051033619555,0.41330233568723274,0.10534327585289091,0.06581962501152855,0.9325760842832029
job_00978,-2.9295772524803065,3.564002737244224,3.143413691878462e-05,-0.006438867155294854,-284.9766077088952,0.25673998612495696,1.5878496581123551,0.03629075264374032,0.02952870971481501,0.6089247648787568
job_00979,-0.981786111718772,-12.576467023493048,14.607930086197047,-0.003437326280451265,-548.9982432258273,0.400934121515561,0.3921852322995639,0.03708103319644898,0.025592928638982902,0.24909515898978363
job_00980,-1.3122022114730516,2.4427817225013815,2.303696485583614e-06,-0.0029188074540987758,-258.87260433640716,0.2883385109225803,1.8380004547859452,0.030484308121681226,0.025601431981821597,0.2368481611191997
job_00982,-0.2758506784306422,2.1548774180446664,-0.4225098083699612,-0.003491910937469716,-152.96556123871946,0.32815292313468064,0.3281530076903342,0.04101253491209225,0.03569453599143094,0.4755057212749807
job_00983,-0.2686010045768018,2.142239287679258,-0.437695202068983,-0.004141198574496014,-186.28389088287048,0.3346981831727297,0.33470114045056953,0.040141219790658995,0.03504673457773414,0.46967520693726383
job_00984,-1.9246061863290098,2.9085450463860334,0.00017180097835407454,-0.004080655307715606,-332.6102128392981,0.2635245338823395,1.3119251158655225,0.03204367755664099,0.024354206949648897,0.30257089031507833
job_00985,-0.1113589841594875,2.414768936108429,-0.7233327600452234,0.004333870719403322,-33.97332371334452,0.32910621018815045,0.3291085965496541,0.031458295590115704,0.024290076941953738,0.4455777531830796
job_00987,-0.3639597329819096,-0.39375513991366584,2.140221331655971,-0.004173249352416155,-380.9050252733082,0.32659180592521964,0.3265775498026836,0.03929259983933277,0.027772364418317087,0.41512911464329694
job_00988,-1896.0006967086,0.406227024376066,1896.5803504630915,-0.005082647187361585,-341.99924004546847,0.4864843999629132,0.00036245039582378114,0.03810607155244835,0.030132942162398244,0.2824933999598973
job_00989,0.8623783065785687,2.252357718985615,-1.005611062219963,0.02500635050756809,-14.576223922140509,0.3706687310219982,0.3706612289652298,0.04257737268485233,0.03593548500917474,0.5256546673964682
job_00992,-3.427126297685041,0.27419374590623397,4.118067722219747,-0.0022918521932760194,-243.99706095042995,0.47939480367583115,0.1692741951777913,0.02435841743945135,0.019643815491765217,0.3544073519943953
job_00993,-0.4317715723303354,-0.37374670420840905,2.211394157575645,-0.002767844196587031,-201.81649561092323,0.3282993283827367,0.3282979211873058,0.041874694696988575,0.034371820125619436,0.43835732229754276
job_00995,0.6721787919245356,-0.8202239052132851,1.9083781866860838,-0.023098765810686428,-278.98526924592,0.4188348624627704,0.4188304481681409,0.149696208954444,0.1109928158241408,1.0642522690532432
job_00996,0.776761164473515,1.5807126894461496,-0.5228471551123134,-0.010315872668549723,-384.90695917614147,0.3934643614537099,0.39346615974598387,0.08369176190405773,0.05996133622534605,0.867978470959389
job_00997,-5.0776098556997615,5.578883506167991,0.008031393840009948,-0.007371477475099866,-194.85367467247337,0.18875819469862679,0.9437737299439444,0.04933687600957639,0.04148260851586856,0.7169773225117094
job_00998,-1242.7635323333543,1242.8858052670591,0.9925459942483418,-0.0009148296946369101,-224.99953094230855,0.0003251827276886266,0.3806152592884453,0.029199528232022556,0.022699088957439526,0.23040928630682944
job_01000,-0.31593662850445475,-0.5191983441405497,2.104332614754565,-0.012015900088530948,-164.99171484753398,0.3486913026001512,0.348686640544851,0.04305118044020739,0.03253131646233054,0.43629363342661764
job_01001,-10.420219815016837,0.3173351553855487,11.178970062256335,-0.0016469820794582488,-343.9979134412129,0.4976474711822656,0.059302102587661776,0.02083834092854621,0.017834304377654982,0.2553760662982434
job_01002,-4.881804524250888,5.886377500717972,0.11650252571633869,0.0037480437518322396,-171.23173272117458,0.13400134334912506,0.5854876254330509,0.027010150445137507,0.02225957479877581,0.3097260151834438
job_01003,-5.519035803352525,6.423233101141372,0.028332270870465012,-0.002917450976492329,-363.9995736626237,0.13553189328468046,0.802289552311675,0.028164053420458635,0.020435162073780485,0.37563899831659
job_01004,0.14252937463843515,-0.6907159147069133,2.1107790982983525,-0.007534770360598312,-241.9566243079645,0.3571771566621136,0.3571882457443014,0.051320607867980775,0.04322651810171529,0.6126390314921142
job_01005,-3.034537248556256,4.034652722147585,0.07399067160649438,0.005407909504703861,-279.99934689622086,0.2007955476006721,0.6006935582017198,0.04284019872999415,0.028520567793223966,0.38747122928051214
job_01006,0.13096727107617204,-0.6791735172389848,2.1251364016670227,-0.01096881418311189,-221.88296754005603,0.36536496329876383,0.36536159963033166,0.08396924310396335,0.06913336457561042,0.7075341020802786
job_01007,-88.6560845998973,0.7839664918071387,88.769346648323,-0.00621633921288408,-123.89653067150671,0.41189766286362905,0.006229927922623475,0.033006427499825394,0.025797469006757535,0.350442259730519
job_01009,-2.9590841537499277,1.545849755158398e-05,3.8928484891060444,0.0038636267927484548,-363.92684964040103,1.7628245520146344,0.23752594214104059,0.044813515072627846,0.035496050622375694,0.4993308418093313
job_01010,-671.5526206517104,1.6974731883607903,670.7094800588052,-0.009849428054745658,-126.81812944422916,0.33137154586224693,0.0003945009494887543,0.045940588783832836,0.03269844706161947,0.32639423483738583
job_01011,-0.2721317168620921,2.1706053538771726,-0.4977972370319917,-0.012981326025344152,-230.9980023068342,0.34657566859154126,0.34657766629161124,0.07089689412948207,0.05513732884224408,0.6055429646286128
job_01012,-0.10309314071784788,2.150333297435131,-0.489507973989126,-0.001718676955952492,-201.96839532012,0.3330147994215896,0.3330054875237832,0.04674006940922268,0.04180000943247852,0.5327668680108841
job_01013,0.5885542833392359,1.4151267010658666,-0.37404802151564365,-0.018472212060808624,-259.9991399332377,0.4071200738631823,0.4071145788427843,0.08889088652020662,0.05761096895456614,0.8217148265735903
job_01014,0.25798549356057654,-0.6427974337370306,1.993050944661998,-0.007423760001492682,-283.99443618165145,0.36079810040539295,0.36081463528384045,0.052654345519650966,0.038423454186597504,0.6408947989433103
job_01016,-1058.4980074527712,1.104549616837976,1058.6391406238963,0.002853364204137319,-414.99964658779635,0.3640932165955834,0.0003099206302813554,0.0314594256220503,0.024158443895685465,0.24920952878862135
job_01017,-3.345245634411882,9.168667195624832e-05,3.929299262837009,-0.004990995010804156,-256.69473663448383,1.4133705183497076,0.2442520096496406,0.04069019272439467,0.03343063770394327,0.6858471592142342
job_01018,76.31485768717549,0.5012558899955295,-75.93459146895688,0.002148701779358226,-388.5732169344079,0.4574819232723275,-0.010676689125589365,0.038337485682392966,0.03270071328944075,0.5198284412773782
job_01019,-1.8608541890831585,2.6746007077295735,2.8307699163197318e-09,-0.009103624145197319,-339.99983902571864,0.28705999925303716,2.7039932306855468,0.042464517991512386,0.027462102385647415,0.38056852453119894
job_01020,-0.0867989297074199,-0.44098633862075876,1.976439665354514,-0.0060326866107533695,-182.86854016722458,0.34068389626158313,0.3406788695367893,0.03818018188925806,0.030622187952893773,0.48061023821491755
job_01024,-3.1982063223186654,4.053802529996699,0.05051905354435328,-0.004597532096503808,-252.97537275785766,0.1999928912538386,0.6673411406350296,0.026872210323345774,0.0204433748455079,0.3711650678178423
job_01025,-0.2645600940210111,2.092418229852903,-0.3837464648166528,-0.004657161558300845,-191.99517863091828,0.3392137626935109,0.33921239269670106,0.050410850067901136,0.03237772865613614,0.4947326694746188
job_01026,-1.7189469554956438,2.6454030211126507,3.4872591142694155e-16,-0.0036726861840208833,-380.99996613578213,0.2889659133834186,4.977482769385196,0.028251613746399316,0.022188121406218245,0.3676805547144194
job_01027,1.3074614173411498,-0.9094705399039407,1.6574588848841292,-0.015207077904682228,-235.9857500255624,0.46211438035230984,0.46211661959536965,0.11744829715957929,0.08678975963849596,1.130387958076303
job_01028,-0.1813750985831116,-0.5697996315069478,2.1944558208755316,-0.00927431862570726,-206.98685138474923,0.3444834938790721,0.3444872358177222,0.05875934857214933,0.04715355630123062,0.5645813937812212
job_01030,-41.974128376727926,0.5371886133776306,42.61047502088696,0.006039757349609262,-265.92275051982836,0.43447835108469063,0.01456524213146336,0.03509394600917061,0.027058623296855103,0.29988118437142885
job_01033,-3.2577206723428516,3.59236675113198,2.211865031610167e-10,-0.00969642387254957,-321.9269824008698,0.2646207710896451,3.208532387421912,0.05548981484013868,0.04517961704987226,0.8488691924754113
job_01034,0.6507660803284803,1.527058679686104,-0.49216506167323903,-0.018863608645451196,-239.99893031781795,0.41268181784503283,0.4126836089437006,0.1257052863199959,0.07459218854884998,0.8873926960643463
job_01035,-0.3223935629343063,1.8999186172358444,-0.15908798810021949,-0.005798634991311585,-381.9987499026269,0.3347113291747109,0.33470646548513194,0.046509219518563925,0.03113873646371754,0.4915270199943904
job_01036,0.5587354115648736,1.3440803980711007,-5.5490184423894314e-17,0.02356845333619704,-10.998431170899012,0.3553978730101036,5.09649545497763,0.031195040571892558,0.02119958141851848,0.3563520616654967
job_01037,-0.45373570735095525,2.1992558411377137,-0.3475498829754815,-0.004455118565062027,-224.9277953163028,0.3292153791146753,0.32922113837092454,0.04789554872130791,0.040951367234083776,0.46671247188290876
job_01038,-2.719547435107891,8.57761695392024e-16,3.2327313843281513,-0.00971497497129282,-359.99945695643686,4.99155371054071,0.27469293736481337,0.04917381374555224,0.035074918295373424,0.6695695983980658
job_01042,0.5851017575177969,-0.34258990196279715,1.432141246770361,-0.015093433530168393,-325.994950618845,0.3926786554909795,0.39268127484528437,0.07791117920359555,0.05216090788779245,0.8054407394913514
job_01043,-0.04901720993966651,-0.5644447540957664,2.1405347824305223,-0.0066385089548847784,-214.99973534184275,0.34240657286463794,0.3424068680997401,0.04747508683144395,0.03948730639425562,0.5834461110162918
job_01044,-5.840920353643505,6.202548813632262,0.2102731603569821,-0.00867065811486366,-192.9306955230831,0.14798164593946905,0.518723459133138,0.05768911949088425,0.041974234709107876,0.6306789546803977
job_01045,-2.283813318063043,1.305061554601378e-06,3.2603312830216615,0.0016840183390451344,-336.9904059689146,2.048877993027564,0.25051387880396336,0.02748991604637679,0.01880604824637514,0.41694149417033843
job_01047,-3.5177152554624898,4.39205978715561,0.004456591417929055,-0.0038377311192654734,-146.8935818080007,0.19796517406120628,0.9878750959048648,0.02484970397536547,0.02108731856902395,0.41304525715983076
job_01048,-2845.4689719380863,0.444299650396213,2845.8363807514174,-0.0071595304535792435,-156.9972788288249,0.5070678562893031,0.0002636442782875655,0.042723095679192004,0.028746799133720923,0.41880811151058484
job_01049,0.073154926830047,2.072599517819085,-0.6654331837259241,-0.0033092407505000395,-227.8987812078863,0.36796885117508066,0.3681190599036226,0.03606885421991271,0.027970175720102696,0.4622508572672386
job_01051,-0.12146168046831354,-0.563979634258761,2.198682102825697,-0.0016210621254869753,-204.99530897932038,0.3328408034990583,0.3328417921858602,0.03482606229042658,0.03081692505492015,0.47911431848151564
job_01053,0.13346141860873362,2.0525248128617997,-0.4669683629955332,0.001000464045965997,-210.00153308117595,0.34361207831077717,0.34492992822412316,0.06721151640307883,0.04822242894027321,0.6385202472617371
job_01055,-0.13779058175108136,2.2064056226031146,-0.5477591097307811,-0.00191470099345473,-281.91360657818115,0.33354083356659103,0.3335407407358622,0.0378396058174284,0.033780402015737426,0.49973380284984903
job_01056,-2.3181746026481362,3.7443790059259663,-3.7451518292506014,2.1761894260091026,4.0651739746167745,1.036251051585284,1.035903219681791,0.05516265656161964,0.03141539145379255,0.21634189562075434
job_01057,0.33863126505658037,-0.734084401009077,2.0367685808532356,-0.00949883449418292,-310.6588791490284,0.3753409692426694,0.37534211133233225,0.06563516848710511,0.05202209267858307,0.7153400424564291
job_01058,-9.724681553687688,0.44775069896239433,10.388358392156949,0.0011592018745852997,-188.84126473244186,0.45346397921284204,0.05933974336418546,0.021622907623276018,0.017367875452805825,0.27189575021787116
job_01059,-2899.223031945801,0.5795268472386809,2899.696277089685,-0.003263382287222582,-620.9978262328511,0.4383318490015949,0.00020625961076595117,0.03936730030449565,0.030907416865857008,0.2677402214849187
job_01060,-458.3673777254758,1.6675072234652875,457.7806312844751,-0.004899160804551729,-174.92277917640288,0.33106615074012036,0.0003436401035923094,0.027825232194445933,0.018297323427858364,0.22239109818083747
job_01062,-7.559393145889786,0.3342518308041969,8.13961735529412,-0.0029770105143368934,-121.96192400068611,0.5045151455303172,0.08977412969586245,0.030405607678523797,0.022896320551373795,0.3927653995354785
job_01063,-0.9272527817133956,2.2650650021602616,-0.2057356817552286,-0.007183343817926818,-319.99953827076587,0.3129934837876229,0.3129882302341996,0.03675046168020315,0.024929575299402734,0.2756493602554906
job_01064,-6.858887368803991,7.497839464998159,0.08278926638763802,-0.005078387581877326,-210.99277709615473,0.12651182965570665,0.6530968438785155,0.042311512316848314,0.03164647943889997,0.5469112810783796
job_01065,0.2745876186777747,-0.6551011401201261,2.044298445058545,-0.0036891394922886904,-287.90699217963424,0.3532943809107248,0.3532863218707243,0.04813201143873532,0.03998068949781584,0.6295234853106635
job_01066,0.8453221770537603,1.8513137558582804,-0.9174499109117027,-0.010447950781180017,-266.99765641561646,0.4298221062623845,0.429825453443918,0.07182774740545396,0.05099435033751798,0.8079252771975234
job_01067,-2.463669075334695,3.085654621085802,2.126892321419676e-15,-0.0039080147602043105,-488.9995717297772,0.279135926631787,4.8372038851655486,0.040995338043175886,0.02979609799261079,0.6678261620085136
job_01069,-0.15083510961410496,1.4646403716720642,2.0890721542344048e-17,-0.0038276316542316564,-601.9998314779589,0.36885155132030195,5.431280361402399,0.031417587697093914,0.02453625187121695,0.32278842326901147
job_01071,-1.840762132862704,3.069927793310767e-07,2.629432696260778,-0.00938150076044492,-368.3974005616893,2.138060664234462,0.2911574912615743,0.04714771258438072,0.03357979518784946,0.4006054992018444
job_01072,-1.9370236568430794,2.872509792783124,2.2409980110269345e-07,-0.003947333890249312,-379.99933017018816,0.27269861066301815,2.183914312624882,0.02731304985488841,0.02066618251293873,0.3538710625780881
job_01073,0.5763703621903322,-0.35419557525627354,1.8611422511043867,0.02368990552238749,-19.520959464667488,0.35065091166776946,0.35065298462558014,0.05620241184569688,0.04231464828622686,0.573361256207011
job_01075,-182.7231914283939,182.2425378746843,1.6781625233472748,-0.0012754001753486714,-90.95971908244171,0.0006389803119814964,0.3258687594225868,0.030055548197490064,0.020805370996465077,0.23895541228747752
job_01077,-2.3343805021579653,0.0017173489038886866,3.422804162344464,0.0020421668819429676,-428.9992347398783,1.0833143133670713,0.23006975002915794,0.018725027202015836,0.01644824214020373,0.30953709506775695
job_01078,0.9632841348804623,-1.1709956181610922e-24,0.572020614801225,-0.038593614885963475,-288.9999818827358,8.061912592947387,0.5805515187744382,0.17175545677761866,0.11132289942709138,1.041416327063847
job_01079,-1.5208192221599888,2.6187223665763315,0.00025246515863830687,-0.001299024472225196,-180.99687590118376,0.27678307847724704,1.2740366613136778,0.021428907552286883,0.017883919310135086,0.23992547534357733
job_01080,-1.8126983296815307,2.644262461750799,6.022077680725612e-08,-0.00994283132867739,-308.99971150162634,0.28908404566933404,2.2659633869230236,0.045514789992956335,0.02667158952320073,0.347092086113421
job_01088,-2.558139874127895,0.0004905788576966063,3.4430977372685647,-0.002538580936390598,-181.9897172958146,1.1905946073813782,0.24709232372916037,0.02217837829406568,0.020031242008058028,0.43008916902969907
job_01089,-2.516763173175435,3.3071063761806916,1.5410530479679789e-06,-0.002924473968918409,-253.82000377172005,0.26522448471699667,1.9185565528037916,0.029972298372906554,0.025250140907616216,0.5181244546162502
