name,a,b,c,d,p,RMS,std_dev_abs_diff,max_abs_difference
job_02005,-1.1040811541767321,0.2733849366355465,1.4887499537139859,2.771945856950936,0.5100280775816296,0.02711868927344957,0.01986805616528766,0.21625516176350623
job_02006,0.20061286421029362,0.15224458395066004,1.2309669891132489,0.6115661707628695,0.617566626363118,0.052978469957026826,0.040304548021922994,0.42186712424207684
job_02007,-1.755097033670549,0.025085769704840624,2.0169844727498014,2.998975276028896,0.8168523937105736,0.043945079544551964,0.024672450002596644,0.29631384220826695
job_02011,-2.7112338206689883,0.28462756742548256,1.889017789561988,6.269776951576196,0.49183819318959887,0.034921651621782124,0.01996047492789492,0.19191278278027157
job_02012,-3.412927274075884,0.006057366211504036,2.417916746057725,6.478445020849007,0.9764143952726017,0.04230758296500288,0.03297233700355891,0.27998349358041685
job_02016,-1.2159655132224114,2.278690428616466,0.06252778130632579,1.2856667072776093,0.3066806567184369,0.034864141373437706,0.024548370992264326,0.24763600913594952
job_02017,0.48043436980903276,0.3515718346505332,0.8071585005898703,0.4453821057633728,0.49321619589548077,0.025581226586829167,0.020613337863495448,0.2326178163210384
job_02019,-4.713294717379467,2.895239446642881,0.5895955796506154,106.79847686117255,0.2818006595043163,0.06755413970735318,0.037649983471413836,0.42074258239550333
job_02020,-1.705967794938825,0.04154062352875078,1.848866271128711,4.053031569184662,0.7328382871198366,0.0362425046912597,0.02405531557172127,0.2036820266763577
job_02021,-3.0195454089729914,0.005359652640744049,2.2437230582271845,6.307613145123034,1.0004769296375127,0.037071502727788426,0.020764878447206384,0.25352583977854115
job_02022,-0.3575968198476498,0.08382499922384921,1.3739159721039658,2.03155738632082,0.6570634773025671,0.04264902610336945,0.028105232098544347,0.205673581280994
job_02023,0.17004736289564681,0.10374899184867642,1.1982330488606605,0.9963829578200216,0.6591125879135024,0.04207842038909987,0.02324516963863348,0.2602707774490549
job_02024,-7.339402505089558,4.627010717689195e-05,3.4826684312268603,11.603998512566022,1.6109543584854906,0.023771246549981993,0.01794152020440504,0.26412028206074334
job_02025,-1.033406300491939,0.005800556074395449,1.791351856113394,2.3415305941776925,1.063720265834805,0.028629858025436293,0.018647055185636207,0.22871698093749693
job_02026,-0.6392590446416523,0.5447087294071263,1.098515902829032,1.9523488539835507,0.4389292708253999,0.036366702869204466,0.022416902842428352,0.26732581768034214
job_02027,-3.9873383952603487,0.005001327332251394,2.613595447118973,6.910285244527268,0.9815711994794131,0.060955566125823424,0.039469833758992205,0.2509996092324136
job_02028,-1.3724647600644628,0.05103587387916836,1.7607130363470316,3.1732988470815355,0.7119894863912772,0.03063717852796153,0.01813519248750294,0.16816617455415472
job_02029,0.18089808610276567,0.6233914031957158,0.6947760770041356,0.4912980625092661,0.4544609208165866,0.034487403807863186,0.024447851067734547,0.28036538894293495
job_02031,-0.12610383833547534,0.13736122890232083,1.301675074584419,1.3236659437594172,0.6133288246493105,0.04273488187433023,0.026841151410159914,0.25284036410352617
job_02032,-0.529073703146356,0.22769240330584278,1.2613186287435694,2.3807415297075116,0.5508939249991472,0.0343584491652653,0.02303623940104427,0.17919670297492463
