name,p1,RMS,std_dev_abs_diff,max_abs_difference
job_00413,4.731381350398344,0.09516729887353484,0.05070670241585519,0.6274409646442403
job_00415,4.208748823875295,0.06524639204594514,0.039508629984497494,0.5460232065645154
job_00416,5.059701133588264,0.3974049382587418,0.19053705882560845,0.834151292924787
job_00417,4.4348980404917695,0.06356214173923722,0.042654378616583936,0.5816541292972728
job_00418,5.307328683665886,0.2896663777097586,0.13640622327510724,0.709961274391071
job_00419,4.78687141711192,0.06067268403514626,0.04191206832627124,0.6354377022708357
job_00421,5.287277518630105,0.08741219489431422,0.05778857263945296,0.706990132513917
job_00422,5.117916077806858,0.07304907193531388,0.05121748935665158,0.6829994368835626
job_00423,5.330615634077807,0.18153671770834734,0.10967917482787319,0.7135908671844562
job_00424,4.724258842658006,0.2564755602791993,0.13057595654292473,0.6255990708296366
job_00427,4.468271636364382,0.06421618395588176,0.041326424048602185,0.58725357288015
job_00428,19.313634121040334,1.1057342392861265,0.7245692560769034,2.5358101292011863
job_00429,5.844876365435442,0.17003072030020627,0.10260352767092326,0.7814457168523545
job_00430,4.318554126690042,0.043995679530582386,0.03685643355853341,0.5637221837466846
job_00431,19.480589590111276,1.1247790841054786,0.7352665846374733,2.5613173557256257
job_00442,4.664998657096687,0.10187696637322417,0.05262039568644985,0.6174623181766026
job_00443,4.729042099532246,0.29899598691026735,0.14391360763489197,0.6274523236156533
job_00444,5.6063207662103345,0.2491004265299325,0.13681274917754735,0.7504893499458163
job_00445,4.999260085963981,0.0631656005717884,0.04529982363676826,0.6665684116914663
job_00446,4.73671743618832,0.4898821691757765,0.2277393366575772,1.0999062437692082
job_00447,5.0899150377424816,0.1907314051940821,0.09655426621824455,0.6788524460988334
job_00448,5.247418136255365,0.370156507828509,0.16766780196528439,0.7933163307307041
job_00450,5.619969534854899,0.35935884988449224,0.16801143979920877,0.7520742170122474
job_00457,5.627017550595298,0.17548908536487806,0.08395047691382894,0.7524902363910431
job_00458,8.63506157847131,0.7741083436371295,0.3463484851606964,1.2885989136982055
job_00460,4.846264166251385,0.11956962588289852,0.06963514706213073,0.6444535137379033
job_00466,5.96562385347616,0.11406354422016454,0.08049016522003187,0.7907877899532656
job_00467,7.4868449161768265,0.327791093464573,0.1715565377328238,0.9770893092787751
job_00468,4.607041223486332,0.25584991798534634,0.11767123449633436,0.6093576940946435
job_00474,6.035783734217985,0.28422877969145444,0.14460640869854852,0.8062408169736694
job_00476,4.059920659528654,0.04639438263449271,0.03683718888886256,0.5224673196510592
job_00478,4.9366284131178935,0.1174197091985167,0.062307403509019275,0.6574639667516491
job_00479,4.2952930352179886,0.04434852673215919,0.03803128610364061,0.5604417735454912
job_00481,5.450644117009044,0.14110747504493978,0.07031834115128577,0.7292975761045244
job_00482,5.116890550336481,0.08831860022338422,0.05750834951557758,0.6833444029546263
job_00483,4.95873687141104,0.12549978728496888,0.06564303024488344,0.6601917305425007
job_00484,4.07894560161433,0.03756847633414045,0.03484137143757359,0.5250619758515422
job_00485,4.952335964655548,0.22446981387029638,0.09496179118115691,0.6595768836747933
job_00486,5.6303009692281,0.15915400249634268,0.0817559303271749,0.7536860275044468
job_00487,5.1065666149142395,0.06095113099843193,0.048630211493964376,0.6821032727640062
job_00489,6.04046715805073,0.3901347093096541,0.19615734162939713,0.8134335126687162
job_00490,4.748167817283452,0.08956045234399956,0.05429836169472725,0.6298494482392183
job_00492,5.168526697580055,0.1732008278160734,0.08462460967976886,0.690813038750081
job_00494,4.726109989272366,0.11606362524239984,0.060759218036780964,0.6263451606465118
job_00496,6.916293182425473,0.5253039684413211,0.2609634955656345,0.9820443255675073
job_00498,4.810395401131488,0.0689332391168405,0.048677643574303264,0.6386103046130616
job_00501,5.829174544928532,0.22204196585832006,0.13840705892485256,0.7790615909053826
job_00502,4.79418650949319,0.08918945340034486,0.05515699302715297,0.6360887701383293
job_00511,5.021891011474134,0.4249741795111654,0.20294332474590845,0.9513214627920128
job_00512,4.161680116665288,0.04603393285600193,0.034460626513505205,0.5383115635519946
job_00513,5.928169837001461,0.3315654702276373,0.1513723220911965,0.7923156701340437
job_00514,4.362507756764866,0.12797191006223252,0.06184284462599652,0.571009481205778
job_00515,4.007959410304298,0.037335552993470585,0.029809692813186264,0.5132556894636195
job_00517,5.86449320196393,0.3740636761969754,0.1903631440055537,0.7843619096458021
job_00518,6.720981856801023,0.6135723092443391,0.2848710079039715,1.403205056047387
job_00519,4.626798454490253,0.05816944401433747,0.04312731004819101,0.6111902823482691
job_00520,4.505417474099492,0.0546301825392383,0.04375007550729959,0.5929282142483516
job_00521,4.269090939132017,0.046158785780355656,0.03816996780421468,0.556148776199124
job_00522,5.667543297052708,0.1962113452137048,0.09427447791930188,0.7584871907217505
job_00523,7.1300882457504065,0.4999847160172334,0.23685970245701116,0.9801148208280246
job_00526,5.258745390429294,0.06357646735135548,0.05249664381606069,0.7029647876431819
job_00531,5.125453456605833,0.1816782204794976,0.08430283003793711,0.6835648071356579
job_00532,5.718785061875648,0.07221404704586508,0.06255350934060741,0.7652368002024477
job_00533,4.73883497953419,0.20511288841001823,0.09647904816319292,0.6286110847567652
job_00534,4.328665531780585,0.07045451338482035,0.044246731991757646,0.565322242880302
job_00536,4.674363863368991,0.2768211945955614,0.12495678442965676,0.6189501410384022
job_00537,4.596606948066682,0.1297793569951609,0.06644643815364736,0.6068637817826041
job_00538,5.591945950002405,0.09478863876900287,0.07660186114529238,0.7484847532605998
job_00539,4.779989458360538,0.06353599885054217,0.04741909724662073,0.6345596395326742
job_00541,5.059338935011865,0.26140307830757,0.12781826112934921,0.6755339856980198
job_00542,5.650151205358589,0.26064479797310647,0.11463235585725258,0.7554670445489029
job_00543,4.423425777382984,0.08107597916684327,0.04718567194062994,0.5806176817334592
job_00544,4.61277102975919,0.1341405621156108,0.06554396297081161,0.6097064557795395
job_00545,4.88254622328279,0.1522616125060291,0.08093379798055261,0.6496510780875295
job_00546,8.120453978400501,0.748404468691003,0.331075347435687,1.2064213026796153
