name,a,b,c,d,e,p,RMS,std_dev_abs_diff,max_abs_difference
job_03192,3.976983779358334,0.509250860662016,-5.853387704832411,0.008334598177827567,1.9809741898032496,1.2901867324301388,0.13254654396204724,0.10066053771077321,2.3533837525962653
job_03193,1.5798987799412012,0.06899225188479745,-43.10486530201184,0.8455557205264999,1.2468819594428138,0.7086420354480308,0.04491081821696703,0.03534316690456879,0.761455065485282
job_03194,7.188632179307228,-0.020563516241394485,560.5555688611839,-0.5923876612167102,1.744940687516255,0.9369098882106363,0.11373368349441516,0.08677810881554399,1.8978029253087958
job_03195,1.7935573708418648,0.21079871807893513,-23.8503233555692,0.16454980174163428,1.5947784369565794,0.693240050081027,0.08855839322559901,0.06212137476181306,1.4594870194788179
job_03196,4.87413300589878,0.4822232830280945,-6.019161998129681,0.008072435001656065,1.462374811758161,1.292584322117176,0.08841828084150077,0.0575365387999782,1.3867656688539913
job_03197,1.5618067551989916,0.2728608305974289,-8.332745120183107,0.049205700910047605,1.4693971678406426,0.7775357490852617,0.0606892787138646,0.04871304978364435,1.212513039753864
job_03198,1.4280174055707693,0.07718140518352372,-35.81005553706519,0.24740200550803604,1.572237129645217,0.8017410306427499,0.07638779954659347,0.051326367556418874,1.2863211115321227
job_03199,5.265585613708163,0.6781988874731558,-5.630325114010522,0.007266396930195314,1.6447656885931115,1.2135824105403814,0.08020525503115604,0.06082940165479416,1.6110116551510028
job_03200,2.3329400709091024,0.5139552318403067,-5.835747639659209,0.21619154928638853,1.1166089563042825,0.5885428357987087,0.12291746371304292,0.07787498477496618,0.48320895319314383
job_03201,5.567756685657806,0.15175601988712542,-21.011162268767684,0.028043968819596213,1.592165736194163,1.18827288827835,0.06852187229169371,0.05348172897995897,1.4418595259062403
job_03202,1.9612519014039171,-0.10859314739351082,25.84079627454279,-0.13269417414030166,1.5012029675851999,0.866152999216211,0.05843852716871005,0.04656178576173063,1.2083998631809256
job_03203,1.420352246985502,0.055406543701245176,-52.55738327984637,0.8113496078447678,1.3621815545061167,0.7317722143239754,0.05153161919926817,0.042293328802639245,0.9365714876301452
job_03204,1.303517177733899,0.0704519766323291,-39.810412135498005,0.2021911548604294,1.9172303256120526,0.8818538069559186,0.09029531242803898,0.07731474219103524,1.8651169383869421
job_03205,1.661471467029273,0.07419746992713035,-47.96167904219194,0.6505213681667007,1.2379764504450514,0.6990274241228069,0.05259824266385512,0.033481870656705846,0.7998681244920245
job_03206,1.5489871095168728,0.1580267726664307,-13.569874365725232,0.15105473471516148,1.3232176656705847,0.7441542706378305,0.06992463667898864,0.04095737849349341,0.9040724830569209
job_03207,1.7251691979104125,-0.38446136916070067,3.546482618140282,-0.32251802446630007,0.7620961477818083,0.5798172758146202,0.024286407440748274,0.020644695319467523,0.3942956860952267
job_03208,1.3602440357480126,-0.23481570398133172,8.437370778603348,-0.06591149947401109,1.5087568664437823,0.7834083462092933,0.057826295455982106,0.05012328601607812,1.2422788069463822
job_03209,1.2998825232346798,0.011635597942269663,-328.94890999975433,0.9100974278547113,2.2044719782955355,0.9321054921916058,0.12602895522929716,0.11721820037026069,2.638114321649341
job_03210,5.243845897301417,0.3608872352497059,-8.355471965538776,0.011014718346299652,1.5328197180421166,1.2617626329410288,0.08437702448844306,0.056288348961196825,1.3660216029340289
