name,a,b,p,RMS,std_dev_abs_diff,max_abs_difference
job_01890,0.5340625550568772,1.070460259965483,0.36863314537026864,0.0961428443996685,0.05396301988982005,0.6514620702069145
job_01891,0.18654820747047068,1.2398051812770234,0.3513519065600038,0.06887859145779097,0.04928982310905681,0.5221957329931328
job_01892,-0.5127630181206899,1.5684424450476302,0.330464509895073,0.09735676561105744,0.047305815123753425,0.3065405730730597
job_01893,0.23752377542700776,1.0392677599597253,0.38059566627903807,0.05395676020638224,0.03844530952352475,0.3283596727590705
job_01894,0.8285716636634131,0.9215358961874418,0.3810077604016763,0.08332969277872153,0.05296048428388801,0.7409934038356747
job_01895,1.1488740796699477,0.7224233007304962,0.4194070440437697,0.09250312940757699,0.0662187275203433,0.8054226549415018
job_01897,-1.7716580530245132,2.3749449787936445,0.30079875946266055,0.08063626866942118,0.0629479434691224,0.7589630742308686
job_01899,-0.5992837775798306,1.63927414003473,0.318690987593852,0.052748836263200205,0.040586275554262204,0.32213963754510067
job_01900,-0.9942196756083435,1.7884070646391284,0.3126357807268236,0.05691291660780192,0.041723920647728764,0.5678426109692152
job_01905,-2.8054006479872404,2.778870858952042,0.28030864370798725,0.1040358254925008,0.07783178325060568,1.3881797890351986
job_01906,1.1338885414217355,0.8535088036536742,0.39499046788433007,0.12584523338899622,0.08592099979932497,0.962832916490983
job_01907,0.4591119252881404,1.1241907133353823,0.3596986866492942,0.10744648285695589,0.05861299622847798,0.639985550317808
job_01908,0.7594412892203057,0.995190070618383,0.3705880115230824,0.09431874144948608,0.056345787736612654,0.7670475942340245
job_01910,2.2843516940263577,0.45012251393316105,0.47509129876105577,0.19778697417672558,0.12582271259399766,1.5553913078760522
job_01911,0.06834865788184759,1.26296761803412,0.33440715432128665,0.035069364789007164,0.027079928806824194,0.404333294542637
job_01912,0.45486334692498015,1.1125426834251915,0.3624893735563042,0.061281451956894266,0.05085275417001045,0.6235656438954169
job_01913,1.3927749736839417,0.6895658088930754,0.4280398216320121,0.11736756457229418,0.0789154401806308,1.008401911763817
job_01914,-0.6658484901156215,1.561011095179603,0.32534626732719263,0.04087891602839161,0.026542873094392554,0.46711739493601845
job_01915,1.5971860180167494,0.6359027544493184,0.43447919757971115,0.11144914369206284,0.08960980005255205,1.1341460136361132
job_01916,-0.1623534646511828,1.4272390394614207,0.33367025247741633,0.06444399354835946,0.03930777501200891,0.4193947081533398
job_01917,-0.1869414539518383,1.4462615006356285,0.32852051049674463,0.04597412595295541,0.03254337122907674,0.4065386560788662
job_01922,1.7538763331018838,0.5774241618654912,0.45203200422344286,0.13600080098293404,0.09151576364174621,1.2144439976389423
job_01923,0.15405153785184625,1.2605559448377044,0.3383856187092905,0.04268679955572062,0.03383118627269564,0.4948068800389869
job_01924,-0.5375265872306512,1.5845962367759014,0.3164451429183103,0.023379288559829684,0.01884282300796978,0.3147903504547498
job_01925,0.14603438675083344,1.3587871127778344,0.3512763984986095,0.11372293809884225,0.08321099157830093,0.6772343208317291
job_01926,0.18852580747869419,1.2622542581683776,0.3413181362972556,0.06235673154860792,0.04345627074557289,0.5374313879526371
job_01927,-0.4361695679920548,1.583792578520515,0.3237931374535697,0.1187272520342695,0.06281178171532296,0.3705718775347331
job_01928,0.19997471663842095,1.2429506666306152,0.3664492695626822,0.11708989563103005,0.06444032808091947,0.5812841288320849
job_01929,0.411674502207464,1.0869277309252174,0.37099459327510037,0.06172772916189825,0.04526099689126375,0.5575565736142265
job_01930,0.14357118349532946,1.242343600378445,0.3379289503569947,0.04060482457291518,0.03497887702077971,0.45654987061853447
job_01931,0.5282834301496773,1.136041666390335,0.36060482971696395,0.09600523394262865,0.06414176155768617,0.7283312568177671
job_01932,0.38214686941479215,0.9546358052732449,0.3904484314723132,0.06846533790486582,0.04016423542344059,0.359969973087223
job_01933,-0.7164498129851575,1.7497204446168948,0.31358597410471917,0.11554980012958083,0.052816670773820504,0.36106491333891233
job_01934,-0.06270105556469074,1.4064805726380936,0.33035637605180584,0.057984302048838955,0.04159213337428492,0.47147154236489075
job_01935,-0.6904916209633247,1.6548179407218802,0.31184692411394366,0.04473621605387916,0.02503134516831632,0.39755368024144455
job_01936,1.3186925453207,0.7251681711658247,0.41426719981916516,0.11049201454727435,0.07248974902104584,0.9738593806700793
job_01937,0.2856539532599981,1.1477158738925943,0.3528857778694812,0.04351675036284606,0.030789061824466966,0.489357924034703
job_01938,0.10227906439521348,1.3185510182487168,0.34525293023579035,0.09006559838616986,0.05024960048614993,0.541054992023432
job_01939,-1.461683517604284,2.1326657018634276,0.3022399656584764,0.10190512887769519,0.054967142312140546,0.6913478157408564
job_01940,0.48978963680793686,1.1455040337569573,0.3660049975623926,0.12603677793935483,0.06880797423974874,0.7141091574529732
job_01941,1.251404999241594,0.8410704826776183,0.4072715682013557,0.1917814274915349,0.11275255199053397,1.0791751216889118
job_01943,-0.7866529104592932,1.785568032717666,0.32505359809506335,0.1328914062385605,0.06467651236338753,0.4761119677052825
job_01944,1.9822904177183402,0.5166150801731207,0.4613460681975276,0.17424814050735846,0.11311867941812677,1.3516910531728357
job_01945,-0.19386808107902073,1.5036799649075951,0.33787301126011215,0.10242582252376459,0.06199649268331155,0.576316722060255
job_01946,1.1591989913203171,0.7682106633571537,0.3990395647575636,0.09318566506650446,0.06638416017784006,0.862346086218754
job_01947,-0.06953360827492396,1.3992893123548116,0.3304700848365798,0.06885650651417206,0.04846700201729792,0.4539725631014311
